SA2_MAINCODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
308031220,8,0,6,3,6,3,5,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,9,7,9,3,6,5,3,49,136,137,202,68,85,19,70,46,12,776
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,6,0,41,19,12,14,5,16,0,110,0,0,0,3,0,0,0,0,3,5,0,3,0,0,6,0,5,3,0,24,7,5,7,5,5,5,10,3,5,50,275,884,362,238,213,84,70,105,29,2267
308031223,36,13,127,46,38,34,32,41,7,357,0,0,0,4,0,0,0,0,0,7,5,5,6,6,12,4,8,7,0,46,7,11,24,16,11,9,15,23,17,130,574,1256,1113,624,496,249,334,237,63,4945
308041528,14,0,32,14,19,12,16,23,0,136,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,6,0,3,22,30,4,10,7,7,4,16,17,8,99,490,319,428,155,196,66,242,197,31,2120
308041529,18,4,38,20,3,14,11,19,0,125,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,5,0,12,3,5,6,9,22,10,82,145,337,492,140,153,61,129,147,18,1615
308051530,13,0,27,5,10,10,9,15,0,82,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,9,7,4,8,3,7,6,6,15,5,60,168,204,288,123,104,60,121,146,21,1238
308051531,8,0,43,25,23,18,27,15,0,155,0,0,0,0,0,0,0,0,0,0,11,3,7,3,4,3,7,0,0,42,11,3,25,6,6,10,10,12,9,88,307,629,827,292,273,126,270,180,37,2932
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,20,4,74,35,24,33,20,26,3,233,4,0,0,0,0,0,0,4,0,11,5,8,7,10,5,3,18,6,3,57,7,3,22,8,8,8,15,10,19,98,348,819,1165,399,370,174,311,265,64,3910
308051534,8,3,30,17,7,7,7,7,0,87,0,0,0,0,0,0,3,0,0,8,7,4,3,3,0,0,3,4,0,26,3,3,14,5,5,3,9,6,11,57,179,363,406,161,141,80,147,148,32,1651
308051535,17,0,50,15,17,17,26,24,0,155,3,0,0,0,0,0,0,0,0,5,0,6,8,3,7,0,8,4,0,37,9,6,25,7,6,11,26,19,12,121,322,505,990,249,271,114,345,268,44,3116
308051536,4,3,21,16,3,10,8,0,0,58,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,10,4,0,4,3,0,4,6,6,9,36,87,201,340,118,88,50,99,76,18,1072
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,3,0,32,9,13,5,10,6,0,86,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,8,3,0,24,3,0,13,0,4,5,10,6,4,51,164,359,520,163,194,78,154,128,29,1787
308051539,5,0,19,13,3,8,8,9,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,3,0,20,3,6,7,3,0,3,3,4,6,41,100,323,300,131,119,48,97,111,14,1255
309011224,30,10,74,35,25,28,6,15,0,219,0,0,0,0,0,0,3,0,0,4,10,8,0,3,0,3,0,0,3,28,9,4,17,8,5,12,3,5,6,69,445,740,412,262,318,210,40,117,42,2585
309011225,25,12,66,34,23,26,8,11,4,207,0,0,0,0,0,0,0,0,0,4,9,8,8,3,4,0,4,0,0,40,6,10,13,16,10,8,4,5,15,84,443,989,484,348,299,207,73,163,59,3068
309011226,44,16,104,64,43,47,6,20,3,347,0,0,0,0,0,0,0,0,0,7,4,13,8,8,5,3,3,8,0,51,5,8,18,16,16,7,8,5,15,116,595,1245,783,528,535,358,124,230,55,4458
309011227,54,7,141,67,43,45,7,26,3,398,0,0,5,4,0,3,0,0,3,11,16,3,6,4,5,8,3,0,0,45,15,17,17,13,9,6,7,19,21,120,645,1244,663,584,499,402,76,271,76,4460
309011228,34,9,121,67,39,36,11,24,3,352,0,0,0,0,0,0,0,3,0,6,9,10,7,10,7,4,4,0,0,44,12,6,13,13,15,13,10,8,7,103,505,1071,648,472,432,288,117,233,47,3815
309011229,24,4,63,39,24,21,0,13,3,184,0,0,0,3,0,0,0,0,0,7,3,7,8,3,3,3,4,0,3,35,3,3,14,0,5,3,3,3,12,57,364,756,432,323,278,214,72,133,40,2603
309021230,19,0,38,33,10,11,0,15,0,133,0,0,0,0,0,0,0,3,0,4,3,4,3,3,3,6,0,0,0,26,8,3,6,4,3,3,5,4,6,36,194,455,285,271,165,142,45,130,18,1703
309021231,31,7,74,43,22,37,3,27,9,251,0,0,0,0,0,0,0,0,0,9,5,11,7,5,3,10,3,3,4,47,9,7,17,15,15,11,4,11,19,110,444,1060,617,499,357,288,107,237,70,3669
309021232,28,14,65,41,34,22,7,20,0,232,0,0,0,0,0,0,0,0,0,3,5,5,3,8,3,4,0,5,0,32,7,7,5,6,8,12,8,18,9,78,298,650,561,349,328,183,103,186,36,2692
309021233,24,10,76,45,41,38,6,26,8,269,0,0,0,0,0,0,0,0,0,0,3,5,12,3,12,5,3,7,0,43,9,13,21,19,10,10,3,9,6,108,411,983,725,480,414,277,123,212,50,3674
309021234,40,16,114,70,28,55,8,36,5,365,0,0,0,0,5,0,0,0,0,4,9,10,11,7,6,7,3,0,0,49,13,13,22,22,16,21,4,15,14,137,632,1339,918,661,499,345,136,288,66,4891
309031235,24,6,71,36,22,29,7,17,0,218,0,0,0,0,0,0,0,0,0,3,9,8,0,5,3,4,0,0,4,34,3,5,6,3,7,13,9,9,17,81,353,816,476,347,349,270,103,192,59,2960
309031236,21,8,68,39,25,27,7,14,0,207,0,0,0,0,0,0,0,3,0,4,9,8,0,3,9,0,3,3,0,31,7,5,17,6,3,15,3,13,20,87,317,666,413,335,307,262,86,155,45,2596
309031237,25,9,100,24,23,32,13,20,4,241,0,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,4,3,0,20,4,8,12,6,11,11,7,20,14,95,251,466,520,366,338,211,115,187,34,2489
309031238,37,16,177,87,45,43,11,49,5,473,0,0,0,0,0,0,0,0,0,6,10,11,12,9,9,3,7,5,0,64,8,15,28,19,14,27,15,22,16,165,435,1145,898,816,547,460,192,424,78,5004
309031239,32,9,55,31,27,20,7,14,3,199,0,0,0,0,0,0,0,0,0,3,6,13,3,0,5,3,4,3,0,35,7,4,3,8,12,8,4,4,4,56,546,727,443,271,343,235,82,123,38,2813
309031240,14,4,51,25,23,22,5,12,3,168,0,0,0,0,0,0,0,3,0,3,4,5,3,3,3,3,3,0,0,27,8,3,7,5,3,3,8,8,7,52,389,663,385,247,348,215,76,147,34,2514
309041241,6,3,35,15,12,10,0,14,4,98,0,0,0,0,0,0,0,0,0,3,7,5,0,0,3,0,0,0,0,16,12,4,7,0,4,8,0,4,0,39,195,359,279,155,140,69,48,96,16,1364
309041242,38,0,97,39,21,29,12,20,6,264,3,0,0,4,0,0,0,0,3,13,8,13,8,6,12,3,4,6,0,65,12,22,32,12,17,12,6,26,10,154,663,1165,816,479,486,251,178,289,79,4411
309051243,19,0,41,25,21,10,5,18,0,140,0,0,0,0,0,0,0,0,0,5,6,9,4,7,3,3,0,0,0,32,5,9,3,3,9,5,0,4,14,47,334,676,441,261,248,127,72,142,48,2355
309051244,46,16,137,74,54,50,12,31,4,415,0,4,3,5,0,0,0,0,0,7,9,7,8,19,8,0,5,3,0,56,12,6,22,20,14,18,8,18,19,137,793,1616,1108,741,686,406,172,324,92,5938
309051245,16,3,61,34,22,34,5,21,3,195,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,4,0,3,0,19,7,3,8,13,7,5,4,6,0,48,381,792,442,348,306,205,82,140,23,2715
309061246,39,10,102,49,39,40,19,34,3,331,3,0,0,0,3,0,0,0,0,9,10,6,7,3,4,3,3,3,0,41,14,3,21,8,6,15,16,9,13,110,483,975,670,449,481,345,159,252,53,3871
309061247,18,4,75,30,21,25,11,28,4,213,0,0,0,3,0,0,0,0,0,3,0,0,7,11,3,0,3,3,4,30,5,9,13,6,6,15,6,7,12,72,273,514,530,367,300,208,107,164,39,2515
309061248,51,15,177,74,58,48,24,61,4,512,3,0,0,0,3,0,0,3,0,6,7,3,11,6,8,3,8,9,3,64,11,14,29,20,14,15,16,27,28,175,631,1152,1194,793,723,419,276,470,94,5752
309061249,40,7,150,74,44,61,20,43,9,444,0,0,0,4,3,0,3,0,0,10,8,9,14,10,7,3,5,4,0,68,5,7,22,16,8,15,20,7,19,117,659,1274,1100,796,731,447,251,379,106,5742
309061250,18,10,48,28,23,20,0,13,0,153,0,0,0,0,0,0,0,0,0,5,4,5,3,3,0,3,0,0,0,18,0,11,6,5,5,8,3,3,9,50,360,688,455,264,284,147,86,137,36,2455
309071251,34,9,93,36,45,42,11,28,3,299,0,0,0,0,0,0,0,0,0,8,10,4,4,3,5,0,5,4,0,36,8,11,27,14,11,12,16,19,15,135,591,848,735,511,490,352,152,281,46,4012
309071252,33,14,100,63,47,50,13,35,6,368,0,0,0,0,0,4,0,0,0,7,10,10,12,0,12,9,8,0,0,51,15,12,17,10,25,23,7,15,32,153,743,1234,921,589,687,396,210,274,95,5150
309071253,45,12,57,22,41,42,3,14,6,235,0,0,0,0,0,0,0,0,0,3,10,8,8,4,9,3,0,7,0,39,18,3,15,6,10,5,6,3,3,67,776,849,430,267,398,305,70,132,58,3284
309071254,7,0,23,7,8,4,3,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,13,12,0,6,0,4,0,6,9,4,44,159,139,271,107,149,52,57,94,25,1046
309071255,46,13,108,41,48,41,10,38,4,347,0,0,0,3,0,0,4,3,0,8,6,15,14,4,9,4,13,4,3,72,13,8,30,17,7,13,13,22,41,167,745,1298,1281,661,820,366,269,360,107,5904
309071256,41,14,135,56,64,34,24,29,3,392,0,0,0,0,0,3,0,0,0,4,9,11,3,6,11,4,9,3,7,66,6,9,21,5,23,9,15,12,28,124,637,1042,1043,652,671,401,229,343,77,5092
309071257,32,6,61,30,27,25,5,32,4,222,0,0,0,0,0,0,0,0,0,0,0,4,5,7,3,0,3,0,0,25,3,5,12,9,4,6,10,14,7,77,278,472,538,360,306,198,158,206,29,2549
309071258,83,27,258,148,94,77,24,82,10,795,3,3,0,0,3,3,4,3,0,19,16,17,15,14,8,3,12,6,3,91,16,18,41,23,23,24,20,41,50,259,1193,1944,1816,1239,1176,718,447,726,157,9424
309081259,14,0,19,13,10,6,0,4,3,79,0,0,0,0,0,0,0,0,0,3,3,5,0,0,5,0,0,0,0,11,0,4,3,0,3,3,3,0,3,16,196,371,136,110,162,105,21,53,29,1170
309081260,20,7,71,36,18,25,9,22,0,198,0,3,0,0,0,0,0,3,0,7,3,3,8,3,3,0,3,0,0,26,6,5,9,9,8,7,6,8,10,72,231,454,382,349,252,195,82,141,41,2115
309081261,63,20,164,115,70,81,20,38,3,573,0,0,0,0,3,0,0,0,0,6,10,14,12,6,6,8,4,11,3,82,17,22,28,20,15,29,11,16,26,176,992,2031,1047,908,898,750,193,378,111,7302
309081262,49,14,150,78,42,53,14,33,0,428,0,0,0,0,0,3,0,0,0,6,7,11,14,7,6,7,3,3,3,50,13,9,12,16,11,15,11,19,13,119,561,1308,787,641,579,430,137,271,57,4778
309091263,28,9,75,52,34,25,6,30,0,261,0,0,0,0,0,4,0,0,0,7,0,13,7,3,4,0,3,6,0,43,10,3,19,4,13,9,5,17,9,87,423,954,600,415,433,288,83,248,60,3493
309091264,21,0,51,32,13,27,3,13,0,156,0,0,0,4,0,0,0,0,0,3,0,8,3,3,0,3,0,0,0,16,4,9,11,9,0,4,6,5,12,62,255,485,319,278,215,173,83,131,40,1968
309091265,21,4,57,44,24,25,0,15,7,192,0,0,0,0,0,0,0,3,0,6,3,3,3,4,3,4,4,3,0,33,5,7,17,0,3,5,8,12,8,68,291,764,492,325,322,185,96,177,43,2700
309091540,32,9,133,63,31,34,10,48,5,367,0,0,0,0,0,4,0,0,0,10,4,10,3,0,4,8,4,3,0,36,7,7,11,19,6,8,5,19,16,97,393,1058,612,586,418,373,144,343,54,3990
309091541,45,20,149,82,37,37,17,35,3,430,0,0,0,3,0,3,0,3,0,11,10,10,7,3,6,13,10,3,0,64,10,11,22,8,10,13,11,22,28,145,571,1371,755,689,535,423,168,358,91,4967
309101267,22,10,40,27,23,14,3,8,0,156,0,0,0,3,0,0,0,3,0,7,8,7,5,3,6,4,0,0,0,29,11,3,5,4,6,3,3,5,5,42,449,860,311,237,333,230,58,119,52,2653
309101268,16,3,27,21,10,14,0,6,3,100,0,0,0,0,0,0,0,0,0,3,6,3,0,3,4,0,0,0,0,13,11,3,6,3,3,5,3,0,9,36,292,437,174,128,186,137,28,68,19,1474
309101269,25,8,24,15,9,12,3,5,0,96,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,3,0,0,15,6,6,3,3,0,3,0,4,3,30,248,449,119,108,116,131,27,43,21,1257
309101270,108,22,288,151,50,81,31,72,11,813,3,0,5,3,0,3,0,6,0,27,9,10,5,22,9,9,16,14,5,95,17,11,33,24,22,28,7,30,40,198,995,1567,1041,1063,692,842,237,787,129,7345
310011271,7,3,39,14,10,9,5,16,0,104,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,3,0,4,3,19,0,3,5,0,0,0,4,11,12,38,131,354,263,175,145,80,79,126,37,1378
310011272,15,3,36,25,5,7,7,12,0,109,0,0,0,0,0,0,0,0,0,3,3,4,0,8,5,3,9,0,0,37,3,3,5,13,4,3,3,10,11,55,139,475,286,260,217,108,108,165,41,1805
310011273,39,17,146,72,55,60,28,39,7,473,0,0,3,3,3,3,4,3,0,23,18,11,18,14,18,6,12,3,5,111,15,17,31,23,24,18,24,23,24,207,971,2530,1214,1191,1186,552,470,465,120,8702
310011274,12,0,50,71,13,18,12,18,0,201,0,0,0,0,0,0,3,6,0,11,0,6,5,3,3,0,5,13,0,36,9,5,26,29,8,15,33,45,22,190,164,474,467,494,322,174,242,340,57,2735
310011275,9,3,32,11,8,11,3,3,0,89,3,0,0,0,0,0,0,0,0,4,0,10,3,3,4,0,0,4,0,26,0,10,18,6,4,9,3,15,10,70,331,1057,371,286,323,136,82,111,33,2728
310011276,3,0,8,4,3,3,6,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,7,7,8,25,31,66,80,63,58,30,54,53,12,446
310021277,22,3,60,23,19,14,10,19,3,177,0,0,0,0,0,0,0,0,0,5,0,4,9,3,0,0,3,5,0,26,15,10,16,13,11,11,7,19,7,116,453,553,596,388,336,130,144,268,31,2904
310021278,3,3,15,9,6,5,0,6,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,14,5,3,10,4,0,4,3,12,3,48,142,185,166,120,93,52,68,105,27,953
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,33,6,95,50,21,29,26,48,3,311,0,0,0,0,0,4,0,3,0,9,5,7,11,7,12,3,20,9,0,74,15,19,36,26,18,25,28,37,29,223,466,736,892,651,460,246,338,438,75,4293
310021281,21,0,65,32,17,20,15,33,0,212,0,0,0,3,0,0,0,4,0,6,3,5,7,9,7,4,10,7,0,42,17,11,17,17,22,14,28,29,14,170,355,566,647,470,349,176,248,315,50,3174
310021282,16,9,66,42,24,14,8,14,4,194,0,0,0,0,0,0,0,0,0,8,7,7,6,11,5,3,13,0,3,49,3,5,9,22,8,4,13,27,8,106,336,526,729,490,364,132,229,240,39,3083
310031283,24,0,78,32,16,22,5,21,0,195,0,0,0,0,0,3,0,3,0,4,4,3,11,3,4,0,4,3,3,42,3,0,11,7,9,4,4,19,12,75,257,593,527,435,362,182,132,212,56,2758
310031284,18,0,47,17,24,22,7,24,3,160,0,0,0,0,3,0,0,4,0,8,3,4,0,3,3,4,5,0,0,31,9,3,13,8,12,10,11,21,13,103,176,386,393,309,291,135,162,206,44,2097
310031285,7,3,34,20,10,13,11,14,0,120,0,0,0,0,0,0,0,0,0,0,3,5,3,5,6,0,3,0,3,26,0,0,5,3,6,7,9,7,8,51,141,346,442,322,257,111,118,141,22,1909
310031286,7,3,34,17,11,12,6,8,0,106,0,0,0,0,0,0,0,0,0,3,4,8,3,0,4,0,0,3,0,29,4,3,7,9,0,4,3,9,4,43,212,523,292,251,206,107,80,106,24,1798
310031287,27,8,78,50,24,30,15,38,0,275,0,0,0,3,3,3,3,0,0,17,7,14,8,3,10,0,19,10,3,71,11,7,23,17,6,8,25,31,30,163,390,999,785,680,526,287,251,380,87,4386
310031288,5,0,23,11,8,8,4,10,0,71,0,0,0,0,0,3,0,0,0,4,3,7,3,4,3,0,3,0,0,29,3,4,4,6,8,0,3,3,6,37,187,401,326,184,216,67,57,82,26,1542
310031289,10,4,24,12,13,4,8,9,0,91,0,0,0,0,0,0,0,0,0,0,4,10,6,3,4,3,3,0,3,37,4,3,4,6,0,3,0,3,5,31,278,539,367,217,260,100,75,74,31,1922
310031290,19,6,20,17,12,7,3,10,0,98,0,0,0,0,0,0,0,0,0,0,7,9,6,3,8,3,0,4,0,33,5,6,5,3,3,7,7,3,3,43,347,811,354,253,281,111,54,89,25,2320
310031291,6,3,25,10,10,25,0,12,0,105,0,0,0,0,0,3,0,0,0,3,0,3,9,7,3,0,3,3,3,30,7,4,14,9,8,7,14,13,6,74,100,240,278,268,175,102,122,147,21,1453
310031292,14,0,42,20,16,16,5,4,3,127,3,0,0,0,0,0,0,0,0,5,3,6,3,0,8,0,5,3,6,28,0,0,3,3,7,3,8,11,11,56,155,316,306,251,159,81,92,129,36,1517
310031293,28,3,86,50,33,32,15,23,3,286,0,3,0,3,0,0,0,0,3,7,8,5,11,9,11,0,4,5,5,58,4,10,14,9,12,13,12,21,22,118,343,769,847,658,502,256,258,271,72,3972
310031294,8,4,32,12,18,13,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,4,0,0,17,3,0,9,6,5,3,7,4,7,54,176,339,373,212,229,92,80,78,29,1597
310031295,0,0,5,8,0,4,3,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,3,3,4,0,6,12,4,28,29,68,76,93,55,28,44,64,10,476
310041296,40,11,48,34,32,34,9,19,0,228,0,0,0,3,0,0,0,0,0,7,5,7,8,5,5,5,8,3,0,53,5,11,15,10,10,8,8,12,11,101,646,1240,759,566,612,254,232,229,54,4580
310041297,8,3,57,30,25,11,8,12,3,151,0,0,3,0,0,0,0,0,0,5,4,4,5,5,6,4,5,5,4,36,0,0,7,6,16,0,12,18,11,72,233,455,599,307,363,129,178,206,43,2509
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,18,3,41,19,16,22,16,7,0,137,0,0,0,0,0,0,0,3,0,8,4,0,3,7,0,0,3,6,0,30,6,3,13,12,4,3,9,13,15,85,179,365,407,324,303,133,144,181,38,2077
310041300,8,0,45,25,16,12,13,16,3,135,0,0,0,0,0,3,0,0,0,7,0,3,4,3,0,0,6,4,3,25,3,5,16,13,14,9,15,29,14,115,134,366,384,352,241,135,198,267,45,2130
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,32,4,92,53,37,31,30,44,5,326,0,0,0,0,0,4,3,3,0,12,8,10,5,8,8,8,21,6,0,68,7,3,21,23,18,10,38,43,39,197,305,593,795,728,533,276,436,457,98,4220
310041303,19,3,40,21,12,18,11,8,0,135,0,0,0,0,0,0,0,0,0,3,0,3,4,6,0,0,3,0,0,25,0,0,10,9,8,3,7,10,3,52,224,454,406,308,313,130,129,128,26,2116
310041304,43,11,102,51,42,29,12,19,3,315,0,0,0,0,0,0,3,4,0,8,5,14,8,10,8,6,9,3,0,63,12,8,7,11,21,11,9,7,24,107,625,1548,822,684,779,325,254,219,85,5340
311011305,28,7,79,47,27,15,22,32,3,251,0,0,3,0,0,0,0,0,0,5,4,3,8,4,3,0,7,4,3,34,14,9,28,13,17,16,21,30,12,170,389,514,612,401,325,165,213,339,38,2982
311021306,10,4,38,26,22,25,10,15,0,146,0,0,0,0,0,0,0,3,0,4,4,3,3,0,5,0,4,3,0,25,4,4,15,8,11,12,15,17,17,91,143,271,350,277,192,128,134,211,35,1740
311021307,12,3,67,32,19,19,16,27,3,199,0,0,0,0,0,0,0,0,0,3,3,0,3,7,0,0,11,9,3,35,3,0,20,3,11,6,17,29,26,115,177,300,453,390,281,179,241,328,46,2400
311021308,12,5,48,22,19,16,7,15,0,143,0,0,0,0,0,0,0,0,0,4,0,5,7,3,3,0,4,7,0,26,4,0,10,0,12,7,8,6,7,55,189,391,445,271,267,140,129,164,27,2025
311021309,8,0,27,24,12,12,4,12,0,97,0,0,0,0,0,0,0,0,0,4,0,6,3,0,3,0,0,0,0,22,10,0,5,4,8,4,0,6,9,46,152,264,308,205,215,104,89,127,18,1484
311021310,9,0,30,17,22,17,5,14,0,124,0,0,0,0,0,0,0,0,0,0,5,0,9,0,3,0,4,0,0,17,5,10,18,6,3,3,3,3,3,66,257,395,415,208,257,116,88,129,33,1888
311031311,20,5,62,27,15,15,15,26,0,184,0,0,0,3,3,0,3,0,0,5,7,0,9,3,0,0,9,3,3,35,14,6,24,11,8,9,12,14,13,109,269,376,646,345,366,191,238,250,45,2739
311031312,9,0,36,22,14,9,4,18,0,114,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,6,0,0,24,3,0,15,4,4,4,9,12,4,66,160,279,377,269,243,141,180,193,41,1883
311031313,5,0,27,4,11,9,10,10,0,75,0,0,0,0,0,0,0,0,0,4,3,3,6,3,0,0,5,0,0,26,0,3,3,0,3,0,13,11,6,38,140,254,316,155,168,79,94,127,23,1348
311031314,6,4,44,29,15,15,15,15,5,159,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,6,3,0,26,5,3,19,19,9,4,28,31,25,142,148,290,441,400,304,150,272,283,50,2323
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,22,3,41,20,11,15,14,16,0,146,0,0,3,0,0,3,0,0,0,6,3,3,4,4,0,0,5,0,0,27,7,7,10,3,8,9,11,6,14,76,263,470,434,276,339,163,211,158,49,2371
311031317,16,6,50,28,13,26,19,27,0,191,0,0,0,0,0,0,3,0,0,7,3,10,3,3,4,0,16,11,4,58,3,4,17,14,6,7,23,29,25,128,178,367,448,482,348,181,313,304,54,2674
311031318,7,0,22,5,11,4,8,7,0,63,0,0,0,0,0,0,0,0,0,4,3,3,3,0,3,0,3,0,0,10,3,4,10,3,4,0,0,4,8,30,166,247,354,125,167,67,102,76,10,1313
311031319,25,3,89,50,46,29,26,34,0,306,0,0,0,0,0,0,0,3,0,7,0,0,4,9,4,0,5,8,0,38,16,10,23,15,20,11,26,12,18,150,396,726,941,617,658,280,382,368,58,4426
311041320,30,0,61,31,20,19,17,30,0,215,0,0,3,0,3,0,0,0,0,4,3,4,8,8,5,3,11,3,3,46,10,8,16,11,13,10,5,15,9,89,493,687,949,418,532,197,234,267,48,3819
311041321,34,15,154,60,72,58,30,59,3,489,0,0,0,3,3,6,0,0,0,11,13,13,18,7,11,6,28,4,3,108,20,15,63,28,32,18,34,27,28,266,790,1300,1760,920,1031,474,544,570,102,7496
311041322,6,3,40,22,27,13,9,12,3,137,0,0,6,0,0,0,0,0,0,6,6,6,8,3,7,0,4,3,0,36,5,4,11,6,7,8,6,11,13,69,233,361,531,218,285,112,137,138,36,2050
311051323,18,3,49,33,31,23,6,22,0,179,0,0,0,0,0,0,0,0,0,0,3,3,6,6,8,3,5,3,3,33,8,7,19,7,3,6,16,12,24,107,243,496,476,414,333,149,175,217,51,2567
311051324,13,3,35,30,16,20,9,12,0,140,4,0,0,0,0,0,0,0,0,7,10,11,4,14,6,0,0,6,0,49,8,3,10,5,11,6,5,7,3,57,456,732,599,321,398,181,94,145,29,2944
311051325,22,14,50,28,29,33,12,30,0,223,0,0,0,0,0,0,0,0,3,3,7,7,4,10,9,0,5,5,4,52,4,3,15,3,11,8,16,16,20,97,332,693,762,403,472,220,191,246,48,3372
311051326,15,8,54,21,16,22,20,27,3,197,0,0,0,0,0,3,0,0,0,3,3,3,0,9,4,0,3,3,3,28,7,3,17,12,7,12,14,17,14,104,177,460,431,395,301,161,218,250,39,2435
311051327,20,9,67,33,31,32,4,26,0,221,0,0,0,0,0,0,0,0,3,4,5,10,5,7,10,3,3,5,3,54,10,8,27,17,16,10,4,15,22,116,550,1085,783,418,574,260,133,243,66,4113
311051328,5,7,25,8,14,17,4,12,0,96,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,3,3,21,0,0,11,4,3,3,12,23,7,67,102,218,305,223,198,111,131,176,25,1489
311061329,23,11,33,12,19,20,6,7,0,123,0,0,0,0,0,0,0,0,0,3,3,3,3,6,5,0,3,3,3,28,6,9,3,3,10,3,4,3,17,47,289,695,385,231,286,148,83,103,35,2261
311061330,10,3,38,16,9,18,10,16,0,116,0,0,0,0,0,0,0,0,0,9,0,8,3,0,3,0,12,4,3,31,0,7,8,13,4,8,21,24,29,118,99,266,331,290,174,128,195,215,54,1748
311061331,3,0,16,7,5,0,8,18,0,62,0,0,0,3,0,0,0,3,0,5,0,3,3,0,0,0,0,0,0,12,6,3,9,5,6,3,12,11,11,62,48,92,138,134,104,42,101,120,16,801
