SA2_MAINCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
203021043,0,0,0,0,0,4,3,3,8,225,188,23,438,11,12,23,463,221,8,692
203021044,0,0,0,0,0,0,0,3,5,156,166,13,339,15,20,35,376,168,3,547
203021045,3,3,4,0,4,7,14,6,32,187,218,30,432,30,18,48,488,398,15,896
203021046,0,0,0,0,0,0,3,0,3,122,88,5,216,13,8,13,228,96,4,330
203021047,0,3,0,0,3,3,16,3,22,196,178,14,385,24,22,38,425,333,6,761
203031048,0,3,0,0,0,3,9,3,10,149,165,12,333,12,14,28,362,216,3,579
203031049,0,0,0,0,0,0,0,3,4,56,44,3,105,3,3,6,107,37,3,148
203031050,0,3,0,0,0,3,9,0,10,238,271,17,527,17,19,37,564,231,0,798
203031051,0,3,0,0,0,3,11,6,15,60,53,7,117,6,9,16,133,122,11,269
203031052,0,0,0,0,0,0,3,0,5,31,43,0,73,0,6,6,76,33,0,112
203031053,0,8,0,0,0,8,3,3,14,160,192,18,365,14,16,31,395,114,3,511
204011054,0,0,0,0,0,0,3,4,6,39,38,0,79,7,8,13,89,69,6,166
204011055,0,3,0,0,3,3,4,5,11,54,60,7,126,8,5,18,142,105,5,254
204011056,0,3,0,0,0,3,5,0,15,180,169,19,367,16,14,24,394,246,6,647
204011057,0,3,0,0,0,3,0,3,5,69,101,12,177,3,3,5,181,76,7,265
204011058,0,0,0,0,0,0,3,0,3,38,29,0,64,3,4,5,70,61,0,139
204011059,0,0,0,0,0,0,3,6,9,88,83,12,183,13,11,25,212,168,8,384
204011060,0,0,0,0,0,0,0,0,0,27,29,6,60,6,0,7,62,52,0,114
204011061,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,8
204011062,0,0,0,0,0,0,5,0,5,33,31,4,67,7,5,13,78,47,0,124
204021063,0,0,0,0,0,4,13,3,22,111,135,12,254,13,9,26,280,231,3,519
204021064,0,0,0,0,0,0,3,0,3,22,19,7,41,3,7,5,47,40,0,90
204021065,0,0,0,0,0,0,0,0,3,56,47,3,106,3,4,6,112,49,0,168
204021066,0,5,0,0,0,5,17,16,39,189,243,20,457,29,26,60,514,372,17,909
204021067,0,0,0,0,0,0,4,0,4,58,62,7,125,3,5,9,134,88,0,225
204031068,0,0,0,0,0,0,4,0,3,52,54,6,108,7,7,11,119,54,3,176
204031069,0,5,0,0,0,5,0,0,4,61,93,12,167,3,3,6,172,77,0,258
204031070,0,0,0,0,0,0,3,0,4,29,36,4,69,0,3,3,74,27,0,100
204031071,0,0,0,0,0,0,0,0,6,39,43,8,88,3,3,7,99,69,7,175
204031072,0,0,0,0,0,0,0,0,3,46,52,4,98,6,3,8,106,50,3,161
204031073,0,6,0,0,0,6,3,3,11,218,201,22,438,21,24,41,486,262,4,756
204031074,6,15,0,0,3,15,9,0,25,319,283,25,632,44,28,75,705,449,14,1162
204031075,0,0,0,0,0,0,0,0,0,44,31,3,81,3,0,0,81,39,0,125
205011076,0,6,0,0,0,6,11,3,12,156,172,26,349,21,24,38,389,285,9,688
205011077,0,0,0,0,0,0,0,0,4,57,40,8,97,4,6,8,107,87,0,192
205011078,0,0,0,0,0,0,3,0,5,71,87,8,169,8,7,12,178,110,0,290
205011079,0,0,0,0,0,0,4,0,11,215,194,29,433,15,21,38,468,295,6,776
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,0,0,0,0,4,6,8,17,149,179,27,353,14,23,40,390,283,10,685
205021082,3,6,0,0,0,7,4,0,10,61,82,5,144,6,3,14,155,89,0,243
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,0,0,0,0,3,5,8,17,70,99,12,181,12,6,15,195,165,8,365
205021085,3,7,0,0,0,7,0,3,4,43,74,6,124,4,4,14,139,95,7,242
205021086,0,4,0,0,0,4,0,0,6,37,48,12,97,3,3,8,99,92,0,189
205031087,0,0,0,0,0,0,8,0,6,47,78,15,140,10,7,10,148,102,0,252
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,3,7,0,0,0,7,3,0,5,66,80,19,161,19,15,26,190,158,3,355
205031090,0,3,0,0,0,3,4,0,12,93,128,10,226,10,9,23,249,142,10,400
205031091,0,3,3,0,3,3,4,0,9,78,156,9,242,15,9,22,269,187,3,456
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,0,5,0,0,0,7,18,4,26,167,237,35,443,29,37,69,518,418,15,951
205041094,0,0,0,0,0,3,8,3,13,114,107,12,233,15,13,35,264,207,3,480
205041095,0,3,0,0,0,4,20,10,42,176,215,21,421,47,34,82,506,474,20,1000
205041096,3,5,3,3,3,10,14,7,34,122,173,19,311,53,50,98,407,445,13,873
205041097,0,3,0,0,0,3,11,8,24,330,315,42,686,54,56,111,794,417,13,1221
205041098,0,0,0,0,0,0,0,0,4,40,36,9,85,6,3,10,97,71,3,167
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,27,31,7,54,0,0,0,57,44,3,110
205051101,0,0,0,0,0,3,3,0,6,123,139,18,277,15,17,30,306,194,4,508
205051102,0,0,0,0,0,0,0,0,3,25,22,0,55,0,4,10,63,50,3,116
205051103,0,12,0,0,0,11,5,12,24,157,172,16,345,23,15,35,386,258,8,653
205051104,0,0,0,0,0,0,3,0,5,30,52,3,92,3,4,11,100,83,0,184
206011105,0,0,0,0,0,0,3,3,9,180,126,5,311,16,13,24,340,295,3,639
206011106,0,0,0,0,0,0,4,0,4,95,63,11,170,3,9,11,181,120,3,306
206011107,0,0,0,0,0,0,3,3,9,123,100,6,227,8,16,19,248,191,4,448
206011108,0,3,0,0,0,3,9,0,14,226,161,17,408,19,18,40,446,420,11,879
206011109,0,5,0,0,0,5,0,0,3,98,76,7,175,7,10,21,195,143,0,340
206021110,0,0,0,0,0,0,3,0,4,80,72,7,161,3,4,5,173,97,3,272
206021111,3,4,0,0,0,4,3,0,5,220,185,22,424,19,12,31,460,295,3,758
206021112,3,5,0,0,0,5,0,3,7,160,140,11,318,12,3,20,330,248,8,586
206031113,0,3,0,0,0,3,13,4,24,130,106,11,257,21,13,28,284,270,13,565
206031114,0,8,0,0,0,8,12,4,22,303,180,23,508,20,20,39,548,279,14,842
206031115,0,3,0,0,0,3,19,5,30,66,84,9,161,13,24,41,205,258,8,473
206031116,0,0,0,0,0,0,7,0,6,120,85,12,215,4,8,13,231,166,0,401
206041117,0,3,0,0,3,3,13,4,25,69,58,4,136,16,20,36,168,248,7,427
206041118,0,0,0,0,0,0,3,0,3,87,31,7,125,0,4,6,130,78,0,210
206041119,0,0,0,0,0,0,0,0,3,29,8,0,38,0,0,0,39,26,0,62
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,3,3,7,74,64,4,146,8,8,16,164,138,3,305
206041122,0,0,0,0,0,0,0,6,11,99,56,5,162,9,7,15,180,212,6,404
206041123,0,6,0,0,0,7,4,4,14,129,94,12,231,14,22,37,271,240,11,516
206041124,0,0,0,0,0,0,0,0,0,23,21,5,52,0,4,3,57,39,0,95
206041125,0,0,0,0,0,0,0,0,0,55,28,0,77,0,0,3,85,46,0,127
206041126,0,0,0,0,0,0,0,0,0,122,56,12,187,10,3,16,198,107,0,312
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,0,0,0,0,0,3,0,5,132,94,8,233,12,16,25,259,122,0,384
206051129,0,4,0,0,0,4,3,3,7,168,131,8,309,12,10,24,329,107,6,443
206051130,0,3,0,0,0,3,5,7,14,172,96,12,271,8,15,21,296,225,8,526
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,0,0,0,0,3,3,4,82,58,6,143,11,11,27,170,179,9,353
206051133,0,3,0,0,0,0,3,3,7,191,126,20,339,13,13,29,367,170,0,541
206051134,0,0,0,0,0,0,3,0,3,152,106,11,262,14,9,22,284,132,3,416
206061135,0,0,0,0,0,0,3,0,5,81,61,3,149,0,8,10,161,86,0,244
206061136,0,3,0,0,0,3,10,0,13,132,86,7,231,5,5,13,242,181,3,431
206061137,0,0,0,0,0,0,3,0,9,140,78,7,230,12,20,28,255,227,4,485
206061138,0,4,0,0,0,4,0,0,4,125,85,4,220,5,7,16,233,139,0,366
206071139,0,0,0,0,0,0,0,0,0,53,27,6,87,0,5,7,90,64,0,154
206071140,0,3,0,0,0,3,0,0,4,81,44,9,133,3,7,8,142,80,0,228
206071141,0,3,0,0,0,3,7,9,22,54,43,4,107,19,11,27,134,196,9,343
206071142,3,3,0,0,0,3,8,4,18,62,51,6,120,21,29,47,165,196,4,363
206071143,0,0,0,0,0,0,3,0,7,87,67,3,157,5,10,10,175,145,3,320
206071144,0,0,0,0,0,0,12,8,22,226,155,13,398,20,26,52,450,524,9,983
206071145,0,0,0,0,0,0,3,3,4,88,51,4,152,3,5,3,155,80,3,232
207011146,0,0,0,0,0,0,4,3,9,77,49,5,131,3,10,11,145,117,4,265
207011147,0,0,3,0,3,4,0,0,3,207,140,11,359,16,12,27,393,271,3,658
207011148,0,0,0,0,0,3,3,5,13,236,166,18,418,19,8,26,451,299,7,753
207011149,3,5,0,0,0,5,3,3,13,214,166,11,394,4,19,29,424,220,8,644
207011150,0,4,0,0,0,7,3,0,6,154,104,15,276,6,7,10,287,149,7,441
207011151,0,3,0,0,0,3,3,3,7,162,114,13,289,12,10,20,315,156,3,467
207011152,0,3,0,0,0,3,0,0,4,140,81,15,233,10,6,12,247,150,3,400
207011153,0,3,0,0,0,3,3,3,14,290,188,17,485,13,14,25,511,285,8,803
207011154,0,0,0,0,0,3,3,0,4,78,60,8,140,8,4,8,154,71,0,225
207011155,3,3,0,0,0,3,0,0,3,157,108,8,271,10,9,19,291,134,3,424
207021156,0,0,0,0,0,0,0,3,7,106,73,10,185,11,4,14,202,191,4,394
207021157,0,0,0,0,0,3,4,5,13,236,163,19,418,6,32,36,459,383,13,848
207021159,0,0,0,0,0,0,3,3,5,173,114,3,293,10,20,26,323,193,3,516
207021160,0,0,0,0,0,0,3,4,6,151,111,16,276,4,5,10,288,227,7,521
207021424,0,0,0,0,0,0,3,0,3,126,122,6,253,9,8,18,272,188,0,466
207021425,0,3,0,0,0,3,12,3,19,168,136,12,315,8,17,25,344,271,10,623
207031161,3,4,0,0,0,4,3,3,9,229,188,6,428,14,10,25,454,293,10,759
207031162,0,0,0,0,0,0,7,0,9,122,96,6,230,12,0,12,243,167,3,412
207031163,0,3,0,0,0,3,0,6,8,226,166,14,406,18,9,28,434,312,10,755
207031164,0,3,0,0,0,3,4,0,6,191,170,21,387,17,16,29,417,286,4,710
207031165,0,0,0,0,0,0,8,0,8,119,92,8,219,11,9,18,233,190,3,429
207031166,0,0,0,0,0,0,4,3,7,99,77,12,190,5,5,16,204,181,3,384
207031167,0,3,0,0,0,3,0,3,3,105,80,10,192,4,0,8,199,88,6,295
208011168,0,0,0,0,0,3,3,0,3,125,85,9,219,3,6,8,229,135,0,361
208011169,3,10,0,0,0,10,6,0,15,246,168,22,427,9,13,22,449,259,0,716
208011170,0,3,0,0,0,3,0,5,7,182,134,17,337,11,12,24,360,149,3,516
208011171,3,9,0,0,0,9,0,0,9,162,110,8,276,8,5,12,294,151,0,447
208011172,0,6,0,0,0,6,3,4,15,198,157,15,363,15,10,21,385,245,9,635
208011173,0,3,0,0,0,3,3,0,3,156,121,14,287,14,9,24,311,159,0,472
208021174,0,5,0,0,0,5,0,0,7,277,202,20,496,25,15,44,536,260,5,803
208021176,0,7,0,0,0,7,3,0,5,155,113,22,279,13,9,24,303,180,3,484
208021177,0,0,0,0,0,3,7,0,8,159,129,9,296,14,6,18,316,155,0,473
208021178,3,6,0,0,0,6,3,0,9,181,128,11,327,8,3,15,339,168,3,512
208021179,0,3,0,0,0,3,0,0,4,115,82,0,204,0,7,5,208,97,3,306
208021180,0,4,0,0,0,4,0,3,10,78,70,11,152,7,3,8,166,107,5,274
208021181,0,3,0,0,0,3,4,0,6,93,62,6,150,3,3,4,159,83,4,246
208021182,0,3,0,0,0,3,5,0,10,119,105,12,238,7,7,19,253,140,3,399
208021426,0,3,0,0,0,3,6,3,8,203,133,21,352,16,15,31,385,227,4,614
208021427,0,8,0,0,0,8,3,6,12,194,132,16,344,12,11,22,366,201,3,576
208031183,0,0,0,0,0,0,0,0,0,95,72,5,174,0,7,11,184,66,0,244
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031185,0,3,0,0,0,3,4,9,10,189,122,13,322,13,15,27,351,174,9,538
208031186,4,8,0,0,0,8,3,3,10,189,181,16,380,8,20,29,408,234,7,653
208031187,0,0,0,0,0,0,0,0,4,89,61,9,153,3,7,8,165,84,0,248
208031188,0,7,0,0,0,7,7,8,14,335,240,17,599,14,16,30,634,355,13,1000
208031189,0,0,0,0,0,0,3,0,7,149,127,11,289,4,3,10,297,161,0,454
208031190,0,4,0,0,0,3,3,0,7,185,127,13,319,9,14,25,348,179,0,526
208031191,0,0,0,0,0,0,5,3,9,127,94,12,234,6,3,15,247,124,8,379
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,0,0,0,0,0,0,5,3,8,284,189,12,488,12,15,29,519,233,8,752
208041194,3,4,0,0,0,4,3,7,11,216,123,12,350,7,6,20,368,173,9,546
208041195,0,3,0,0,0,3,4,0,9,182,157,18,354,8,11,21,375,212,3,588
209011196,0,5,0,0,0,5,0,0,5,113,90,18,210,7,9,17,224,177,0,403
209011197,0,3,0,0,0,6,12,3,17,295,213,23,531,13,18,28,558,247,4,811
209011198,0,3,0,0,0,3,6,0,8,182,104,7,296,6,7,19,311,167,4,484
209011199,0,3,0,0,3,6,10,6,24,165,137,19,330,20,21,39,367,423,16,803
209011200,0,3,0,0,0,3,0,0,5,131,77,9,220,5,5,14,229,148,0,382
209011201,0,0,0,0,0,0,0,0,4,69,53,3,126,8,0,5,128,77,0,205
209011202,0,0,0,0,0,0,4,0,10,246,206,15,468,10,13,24,489,203,3,689
209011203,0,3,0,0,0,3,4,3,11,243,186,19,444,12,30,40,479,246,7,727
209011204,3,3,0,0,0,3,3,6,8,140,90,15,241,4,10,15,251,167,7,423
209021205,0,0,0,0,0,0,3,0,6,89,60,8,155,3,5,9,158,119,0,280
209021207,3,11,3,0,3,18,23,14,53,252,233,25,512,42,34,73,586,694,23,1299
209021208,3,7,0,3,4,9,20,9,39,234,207,11,451,26,27,53,504,537,14,1057
209021428,0,3,0,0,0,3,13,3,20,180,170,13,370,23,4,29,396,427,7,837
209021429,0,0,0,0,0,0,4,0,3,123,102,8,227,4,13,17,248,183,0,432
209031209,0,3,0,0,0,3,7,0,12,301,211,17,529,10,15,25,554,187,0,741
209031210,0,0,0,0,0,0,0,0,3,42,50,9,100,0,3,3,107,36,0,144
209031211,0,0,0,0,0,0,5,0,7,40,25,8,72,3,3,4,83,34,0,120
209031212,0,0,0,0,0,0,0,0,3,43,55,9,107,3,3,6,112,38,0,155
209031213,0,0,0,0,0,0,3,0,4,76,64,3,148,3,3,5,156,64,3,221
209031214,0,0,0,0,0,0,0,0,0,64,50,3,118,3,3,8,123,45,0,171
209031215,0,4,0,0,0,4,3,3,7,219,155,11,391,3,11,12,407,116,5,525
209041216,0,3,0,0,0,3,0,0,3,52,52,7,110,0,0,3,119,68,0,182
209041217,0,0,0,0,0,0,3,0,8,64,58,12,131,0,3,4,135,118,5,257
209041219,0,9,0,0,0,9,12,12,29,242,179,24,441,35,34,64,502,652,24,1175
209041220,0,4,0,0,0,4,5,3,15,231,170,20,417,14,13,24,439,269,9,715
209041221,3,8,0,0,0,8,8,0,12,157,125,19,309,23,18,36,348,232,0,579
209041223,0,7,0,0,6,10,19,6,35,192,196,21,407,25,28,60,463,636,19,1119
209041224,0,4,0,0,0,4,5,4,15,193,150,28,363,26,13,44,405,248,4,658
209041225,0,7,0,0,0,7,3,0,17,89,72,4,161,13,11,17,183,132,3,320
209041430,0,8,0,0,0,6,3,3,12,319,244,31,592,15,30,44,639,250,10,901
209041431,6,4,0,0,0,10,4,4,14,150,107,19,267,17,23,37,307,257,6,574
209041432,3,3,0,0,0,3,6,0,12,116,103,18,236,14,10,24,263,208,0,470
209041433,0,0,0,0,0,0,5,3,7,115,90,14,217,12,9,20,240,157,3,399
209041434,0,3,0,0,0,3,4,0,10,249,176,21,449,9,12,29,472,295,7,771
209041435,0,3,0,0,0,3,0,3,4,163,110,5,285,14,3,15,300,116,7,426
209041436,3,9,0,0,0,8,7,4,15,191,126,8,329,8,12,19,353,157,3,512
209041437,0,0,0,0,0,0,0,0,6,88,52,6,147,5,8,15,161,114,0,273
210011226,0,0,0,0,3,7,5,3,13,111,81,6,204,8,4,11,213,160,5,376
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,4,0,0,0,4,3,0,13,112,85,4,203,3,12,14,209,123,7,335
210011229,3,7,0,0,0,7,17,0,21,309,234,35,578,21,21,48,625,506,9,1140
210011230,0,0,0,0,0,0,3,0,8,120,58,10,184,8,3,14,194,106,3,304
210011231,0,0,0,0,0,0,4,4,4,115,63,3,180,4,3,9,194,95,4,292
210021232,0,0,0,0,0,0,3,3,11,128,128,16,267,10,0,9,280,100,3,380
210021233,0,0,0,0,0,0,0,3,4,23,24,5,45,0,0,0,46,24,3,72
210021234,0,0,0,0,0,0,3,0,3,41,31,3,73,5,0,3,83,30,0,112
210021235,0,0,0,0,0,0,4,0,7,79,87,10,166,8,5,13,180,108,3,299
210031236,0,0,0,0,0,0,5,0,11,65,59,5,138,7,0,10,145,157,4,302
210031237,0,0,0,0,0,0,7,4,10,115,98,14,220,16,16,29,251,322,9,580
210031239,0,3,0,0,3,7,7,8,18,279,199,23,502,18,22,42,542,327,15,873
210031438,0,6,0,0,0,4,11,11,32,202,174,15,385,18,24,49,431,499,22,948
210031439,0,0,0,0,0,0,0,0,0,47,26,6,75,0,0,0,75,21,3,96
210031440,3,4,0,0,0,5,8,0,12,52,38,12,100,8,5,13,105,162,5,278
210041240,3,5,0,0,0,5,4,3,5,165,139,19,318,13,16,23,341,173,0,519
210041241,3,11,3,0,3,9,10,4,21,462,333,42,845,35,29,61,906,430,8,1342
210051242,0,4,0,0,0,3,21,11,39,99,89,18,199,20,22,41,241,522,19,784
210051243,0,4,0,0,0,5,18,8,28,124,104,16,246,22,17,40,288,585,22,900
210051245,0,6,0,0,0,10,0,9,15,280,194,29,502,19,14,37,537,382,14,943
210051246,0,10,0,0,0,10,0,0,12,200,100,14,313,11,4,18,328,169,4,506
210051247,0,0,0,0,0,0,15,10,26,133,111,26,264,26,20,46,315,520,10,849
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,0,0,0,5,8,8,20,172,137,19,329,27,29,54,379,440,8,833
210051250,0,0,0,0,0,6,5,3,13,114,67,16,198,8,15,21,219,155,7,377
210051441,3,4,0,0,0,4,8,3,12,111,89,9,208,17,14,27,242,191,6,431
210051442,0,0,0,0,0,0,0,3,0,139,91,7,237,9,18,30,261,161,3,434
210051443,0,0,0,0,0,0,7,5,15,198,137,15,352,21,20,39,391,318,9,721
210051444,0,8,0,0,0,8,7,3,15,128,106,13,259,14,24,35,287,232,3,520
210051445,0,0,0,0,0,0,0,0,0,36,22,0,64,0,3,3,65,47,0,115
211011251,0,10,0,0,0,10,3,3,19,189,165,21,372,12,18,26,397,211,4,618
211011254,0,3,0,0,0,3,11,3,15,236,143,16,390,10,19,26,415,212,4,638
211011255,0,0,0,0,0,0,0,0,4,65,47,11,120,0,0,3,123,34,0,163
211011256,0,3,0,0,0,3,3,4,12,229,155,21,400,15,10,18,421,175,8,607
211011257,0,3,0,0,0,3,0,0,3,98,74,8,176,0,4,6,187,64,0,251
211011258,0,3,0,0,0,3,0,0,7,116,67,10,189,3,7,4,200,77,0,278
211011259,5,9,0,0,0,7,3,5,13,176,120,13,306,12,12,21,334,202,5,536
211011260,0,8,0,0,0,12,3,0,14,205,150,16,377,8,16,25,397,236,0,635
211011446,3,7,0,0,0,7,11,7,22,349,301,29,678,19,24,46,724,406,7,1144
211011447,3,5,0,0,0,7,3,3,14,216,180,20,412,8,14,27,441,240,5,687
211011448,0,4,0,0,0,4,7,5,13,212,181,15,407,10,16,27,434,215,10,655
211011449,0,0,0,0,0,0,3,0,4,47,40,8,104,6,10,13,112,62,0,173
211021261,3,8,0,0,0,8,5,3,17,141,122,14,270,5,7,11,279,187,4,473
211021262,0,0,0,0,0,0,4,0,4,99,75,5,179,3,0,8,182,67,0,247
211031263,0,4,0,0,0,4,4,5,13,195,122,14,331,8,11,19,346,186,8,540
211031265,0,5,0,0,0,5,5,0,6,271,163,16,449,4,11,11,462,161,0,621
211031266,0,5,0,0,0,5,8,7,14,235,185,19,433,19,21,37,468,263,6,740
211031267,3,7,0,0,0,7,8,0,13,282,198,17,502,13,16,33,530,287,8,817
211031268,0,3,0,0,0,3,5,0,11,108,75,13,195,5,3,10,201,100,6,305
211031450,0,3,0,0,0,3,6,0,15,257,233,24,512,13,21,34,548,223,11,779
211031451,0,3,0,0,0,3,4,4,11,186,151,13,355,13,14,27,375,218,11,605
211031452,0,0,0,0,0,0,3,0,5,74,46,4,128,0,6,6,133,90,0,230
211041269,0,3,0,0,0,3,3,0,8,120,96,7,217,3,7,15,229,199,5,433
211041270,0,0,0,0,0,0,10,0,8,194,128,12,332,5,13,23,353,218,0,578
211041271,0,3,0,0,0,3,3,0,9,128,108,8,244,9,8,11,263,160,0,422
211041272,0,0,0,0,0,0,0,0,3,148,99,6,252,0,11,11,264,129,0,392
211041273,0,0,0,0,0,0,4,0,5,113,75,9,193,10,11,20,212,161,0,368
211051274,0,10,0,0,0,10,0,0,13,120,129,5,256,4,17,22,277,118,0,394
211051275,0,0,0,0,0,0,3,0,5,123,114,12,252,5,4,8,261,124,0,387
211051276,3,11,0,0,0,6,8,0,19,156,183,17,357,12,9,24,381,206,8,589
211051277,0,3,0,0,0,5,3,0,11,127,110,14,255,10,8,14,267,169,0,433
211051278,3,16,0,0,0,16,3,3,19,291,245,23,553,15,13,34,581,243,7,831
211051279,0,0,0,0,0,0,3,3,3,70,61,3,132,0,7,9,140,66,4,214
211051280,0,3,0,0,0,3,4,0,12,76,61,0,140,3,4,8,150,80,0,237
211051281,3,6,0,0,0,6,3,5,15,342,282,27,650,10,18,30,683,316,10,1018
211051282,3,3,0,0,0,3,0,0,0,95,106,6,204,0,6,9,211,102,0,319
211051283,0,3,0,0,0,3,0,0,6,138,86,18,241,3,7,12,246,117,3,370
211051284,0,5,0,0,0,5,4,0,9,135,130,7,279,6,9,19,295,100,3,403
211051285,0,0,0,0,0,0,0,3,6,72,87,14,165,3,4,5,175,75,3,247
211051286,3,12,0,0,0,12,6,4,27,203,252,21,479,13,20,39,514,280,12,807
212011287,0,3,0,0,0,3,0,0,4,197,123,16,337,11,11,26,361,111,3,473
212011288,0,3,0,0,0,3,0,0,7,69,72,4,147,0,9,13,160,86,3,249
212011289,0,3,0,0,0,3,3,0,8,198,200,25,427,8,3,19,441,174,7,623
212011290,0,3,0,0,0,3,3,0,7,69,77,3,153,3,7,12,164,102,8,270
212011291,3,12,0,0,0,12,11,3,26,291,264,20,584,35,37,67,652,359,12,1021
212011292,3,6,0,4,3,13,11,12,35,393,342,41,778,32,46,78,854,502,19,1377
212021293,3,6,0,0,0,6,7,0,19,356,205,20,577,7,21,33,607,263,5,870
212021294,0,5,0,0,0,5,3,0,13,367,239,21,624,25,27,46,675,257,3,935
212021295,0,0,0,0,0,3,8,8,10,111,86,7,203,31,30,58,264,388,15,669
212021297,0,0,0,0,0,3,7,4,10,125,79,11,213,21,7,32,247,224,10,481
212021299,0,0,0,0,0,0,0,3,4,43,38,3,81,0,5,3,89,68,3,154
212021453,0,0,0,0,0,0,6,3,7,126,96,8,232,10,20,36,271,220,3,491
212021454,0,6,0,0,0,6,7,3,17,168,111,11,290,15,13,26,320,243,5,563
212021455,3,8,0,3,3,6,4,3,21,180,132,16,325,10,22,29,353,206,11,569
212021456,3,4,0,0,0,4,3,9,16,175,140,16,335,14,11,24,362,285,8,655
212031300,3,4,0,0,0,7,17,6,30,281,212,41,536,33,24,64,596,524,13,1133
212031301,6,5,0,0,0,12,5,5,23,310,199,22,524,37,41,77,601,258,7,869
212031302,4,5,0,0,0,8,8,4,22,280,205,31,516,28,34,58,573,312,11,899
212031303,0,4,0,0,0,3,0,3,6,74,71,9,153,7,8,8,165,98,3,259
212031304,3,6,0,0,0,6,5,4,22,224,159,29,411,25,19,43,453,210,11,673
212031305,0,3,0,0,0,3,15,7,27,367,235,43,637,27,36,63,705,506,14,1226
212031306,0,3,0,0,0,3,0,0,7,141,72,11,214,13,3,20,236,119,3,360
212031308,0,3,0,0,0,3,0,0,3,89,87,14,184,3,5,14,196,81,0,282
212031457,0,4,0,0,0,4,3,3,5,145,102,8,254,4,3,10,271,132,4,398
212031458,0,3,3,0,3,6,0,5,15,225,141,18,379,24,12,39,421,243,7,672
212041309,0,0,0,0,0,0,3,4,12,128,101,15,242,4,10,10,257,254,4,509
212041310,0,5,0,0,0,5,4,7,9,106,72,12,183,7,10,18,202,279,11,496
212041311,0,8,3,0,0,16,12,16,43,226,184,19,428,48,50,97,525,713,28,1266
212041312,0,3,0,0,0,3,6,9,16,263,195,31,488,35,23,54,540,566,15,1124
212041313,0,0,0,0,0,0,6,0,8,140,106,6,256,3,3,10,261,108,0,376
212041314,0,3,0,0,0,3,4,3,11,305,200,25,529,30,31,61,589,445,12,1044
212041316,0,0,0,0,0,0,0,0,3,103,61,6,179,10,9,23,201,206,4,412
212041317,3,11,0,3,3,12,4,8,24,185,161,27,370,30,29,64,432,571,15,1020
212041318,0,0,0,0,0,0,3,3,12,158,140,23,323,20,18,32,357,325,11,691
212041459,0,5,0,0,0,5,4,3,12,158,85,15,252,14,25,40,291,297,10,601
212041460,3,5,3,0,3,8,13,6,31,218,182,18,410,33,32,67,477,540,21,1041
212051319,0,3,0,0,0,3,8,3,13,200,169,10,380,14,18,30,415,340,6,762
212051320,0,0,0,0,0,0,9,3,15,107,97,13,214,10,16,24,241,244,9,492
212051321,3,3,0,0,0,3,4,0,8,200,152,15,363,11,21,31,394,306,0,708
212051322,0,6,0,0,0,6,3,3,15,238,140,24,405,12,14,26,428,333,11,772
212051323,0,4,0,0,0,4,3,3,14,222,115,12,350,15,15,26,381,217,3,605
212051324,0,0,0,0,0,0,0,5,8,186,126,17,329,13,17,29,359,261,7,630
212051325,0,9,0,0,0,5,6,0,13,234,131,11,381,23,15,35,416,330,3,748
212051326,0,3,0,0,0,3,0,4,11,209,146,20,374,20,13,35,406,364,7,782
212051327,3,3,0,0,0,3,0,0,3,218,159,21,405,8,10,19,425,261,4,690
213011328,0,0,0,0,0,0,12,3,19,75,57,10,152,25,15,38,189,186,9,378
213011329,0,3,0,0,0,3,3,0,5,114,99,6,215,14,18,30,248,167,7,419
213011330,0,9,0,0,0,9,15,9,34,325,224,31,578,47,48,96,677,608,18,1307
