SAL_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SAL32325,123,175,159,103,150,91,60,72,17,952
SAL32326,23,0,0,9,0,0,0,11,0,40
SAL32327,6,0,3,5,0,0,5,3,0,23
SAL32328,40,80,26,13,47,14,0,8,4,236
SAL32329,14,11,20,14,15,4,20,15,0,112
SAL32330,14,9,24,5,26,6,12,28,0,137
SAL32331,22,5,12,8,15,3,30,5,4,105
SAL32332,6,0,7,4,4,0,6,5,0,42
SAL32333,54,86,155,121,81,62,137,101,26,834
SAL32334,3,4,0,8,0,0,4,5,4,23
SAL32335,42,16,19,4,22,5,9,9,0,129
SAL32336,168,151,250,148,160,102,142,228,31,1391
SAL32337,7,3,0,0,4,0,5,0,0,21
SAL32338,57,49,55,53,68,42,49,50,7,424
SAL32339,13,0,4,0,0,4,0,9,0,32
SAL32340,90,98,125,115,107,75,88,122,21,836
SAL32341,16,34,46,11,28,16,18,11,5,182
SAL32342,26,40,23,21,16,14,0,9,3,152
SAL32343,62,70,47,51,37,31,13,45,0,353
SAL32344,157,361,224,353,194,216,82,208,37,1835
SAL32345,162,233,219,165,132,105,79,135,27,1251
SAL32346,8,0,0,0,0,0,0,0,0,5
SAL32347,10,12,19,17,15,10,11,11,4,101
SAL32348,15,0,0,0,0,0,0,6,6,25
SAL32349,21,21,14,36,11,4,10,28,9,144
SAL32350,0,0,0,0,0,0,0,0,0,0
SAL32351,4,7,24,26,17,10,20,27,0,138
SAL32352,260,234,273,389,173,190,46,326,36,1925
SAL32353,0,0,0,0,0,0,0,0,0,0
SAL32354,3,5,12,5,19,0,3,3,0,56
SAL32355,12,9,4,11,12,7,0,12,0,66
SAL32356,16,28,24,25,19,21,17,21,4,184
SAL32357,30,5,8,7,7,0,5,20,0,86
SAL32358,35,5,8,3,4,0,4,17,0,70
SAL32359,5,5,6,3,8,8,13,12,0,68
SAL32360,8,0,3,4,0,0,0,4,0,17
SAL32361,19,25,40,21,22,21,18,21,0,187
SAL32362,62,86,54,26,54,18,19,16,0,337
SAL32363,18,24,38,18,22,14,24,25,0,180
SAL32364,13,19,10,3,23,5,5,3,0,84
SAL32365,48,108,26,23,39,23,3,12,7,289
SAL32366,0,4,0,6,8,0,6,3,0,25
SAL32367,6,8,3,0,3,0,0,6,0,20
SAL32368,150,188,271,182,141,176,177,227,26,1542
SAL32369,52,14,29,12,8,5,18,9,0,147
SAL32370,22,18,6,21,6,8,8,13,4,100
SAL32371,433,655,108,127,196,115,29,57,23,1756
SAL32372,10,5,0,0,0,0,0,0,4,23
SAL32373,0,0,4,0,0,0,0,0,0,6
SAL32374,43,37,55,20,42,18,40,22,0,275
SAL32375,6,0,0,0,0,0,0,3,0,9
SAL32376,38,70,79,76,36,59,68,69,6,483
SAL32377,63,35,39,18,45,14,35,42,7,293
SAL32378,22,8,5,6,7,0,3,20,0,84
SAL32379,63,96,56,50,41,25,33,41,7,416
SAL32380,8,9,10,12,16,6,17,15,0,101
SAL32381,311,545,622,674,507,391,435,544,94,4129
SAL32382,8,0,0,6,3,0,0,0,0,23
SAL32383,10,5,7,0,0,4,10,5,0,44
SAL32384,160,331,257,232,178,119,85,133,25,1518
SAL32385,95,71,68,61,38,45,27,66,11,485
SAL32386,46,49,36,18,21,14,3,15,0,190
SAL32387,0,0,0,0,0,0,0,0,0,0
SAL32388,3,0,0,0,0,0,0,0,0,0
SAL32389,28,0,0,3,3,0,0,3,3,50
SAL32390,519,1261,454,503,508,350,144,263,65,4063
SAL32391,62,107,126,75,103,58,57,46,8,622
SAL32392,44,53,46,23,34,16,17,17,6,246
SAL32393,151,204,295,399,228,177,185,230,33,1910
SAL32394,23,11,16,16,14,7,13,17,4,121
SAL32395,35,33,12,9,19,6,7,14,3,132
SAL32396,68,48,44,57,28,48,30,87,10,419
SAL32397,30,8,9,0,4,0,24,14,7,107
SAL32398,0,0,0,0,0,0,0,0,0,0
SAL32399,19,0,0,0,3,0,0,0,0,30
SAL32400,584,1449,275,364,442,257,77,165,53,3671
SAL32401,7,7,20,5,9,3,5,7,0,71
SAL32402,0,0,0,0,0,0,0,0,0,0
