SA2_MAINCODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
303041069,1743,1816,3560,80,71,152,15,12,26,3,4,7,307,257,562,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,282,612,202,185,393,12,8,19,623,544,1169,167,165,333,2536,2523,5061
303041070,2648,2631,5278,78,68,148,23,29,57,7,9,14,420,422,846,0,3,3,0,3,3,0,0,0,0,0,4,0,3,5,0,0,0,464,464,931,103,100,197,11,9,20,649,639,1294,288,259,540,3581,3531,7113
303041071,4107,4288,8389,72,83,152,27,30,54,5,4,15,465,515,982,6,3,9,7,3,8,0,3,3,3,0,6,3,3,6,0,0,0,518,563,1078,55,73,133,6,10,21,657,728,1385,365,365,736,5128,5383,10513
303051072,3290,3325,6616,59,68,125,24,12,37,13,4,15,443,401,846,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,484,428,912,69,89,158,21,14,32,628,598,1230,250,224,474,4177,4148,8323
303051073,7875,8286,16165,261,306,568,48,43,83,24,21,46,984,1049,2032,16,12,27,12,7,18,4,4,7,10,11,18,3,3,5,0,0,0,1095,1148,2244,345,408,752,22,12,35,1727,1874,3597,635,578,1214,10240,10737,20980
303051074,1715,1720,3434,27,45,75,25,18,46,7,10,17,315,352,667,4,4,8,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,356,387,741,28,30,55,7,11,9,418,468,884,149,154,302,2280,2342,4621
303051075,6086,6307,12392,163,157,319,33,39,74,8,10,21,743,803,1545,7,8,17,6,3,10,0,0,0,7,9,20,0,0,0,0,0,0,804,879,1687,108,148,257,12,6,14,1086,1191,2274,381,334,716,7553,7833,15382
303051076,3508,3337,6852,91,104,197,11,29,44,11,12,28,543,503,1050,6,8,12,11,5,15,3,0,3,4,0,4,0,0,0,0,0,0,589,557,1151,100,87,189,18,15,37,804,764,1569,521,484,1001,4835,4589,9424
303061077,3175,3330,6503,79,75,150,19,17,35,9,15,26,398,409,814,0,0,0,3,7,8,0,0,0,0,0,3,0,0,0,0,0,0,433,447,882,123,138,260,8,10,22,646,673,1316,248,195,448,4074,4197,8268
303061078,5205,5247,10453,229,219,447,39,34,73,30,24,55,850,756,1605,13,3,17,15,11,20,4,0,4,9,7,15,6,4,14,0,0,0,955,849,1804,354,349,702,29,14,39,1572,1424,2996,427,400,831,7202,7076,14278
303061079,2979,3012,5990,138,129,266,44,34,77,22,15,35,618,546,1166,4,4,10,11,3,10,0,0,0,3,3,6,3,4,8,0,0,0,703,617,1322,319,365,686,13,10,19,1178,1110,2293,263,249,510,4421,4372,8792
303061080,6642,6857,13500,183,160,345,43,45,92,22,10,35,913,851,1765,15,16,25,20,16,37,0,0,0,4,5,10,3,7,11,0,0,0,1021,958,1972,336,355,691,24,28,50,1568,1503,3068,643,682,1324,8856,9040,17891
304011081,2968,3101,6072,44,65,111,11,11,23,14,10,25,339,373,713,0,0,5,3,7,8,0,0,0,0,0,0,0,3,4,0,0,0,375,404,780,50,59,109,6,7,12,485,531,1015,190,157,350,3639,3789,7433
304011082,2874,2946,5821,39,44,81,13,18,29,6,4,7,308,299,608,11,10,19,3,0,7,0,3,3,0,0,0,3,3,6,0,0,0,348,329,675,42,43,87,8,3,12,435,418,850,158,150,311,3467,3517,6979
304011083,1541,1614,3155,36,33,68,7,5,11,0,0,4,230,244,473,3,3,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,248,255,499,25,14,34,6,0,3,303,303,610,121,108,230,1968,2024,3993
304011084,3770,4096,7865,81,87,170,19,12,31,10,15,24,367,428,799,0,0,3,6,3,11,0,4,4,4,9,11,0,0,0,0,0,0,408,468,883,34,41,79,11,16,26,534,615,1149,208,226,432,4514,4935,9451
304011085,1807,1904,3709,8,11,21,13,9,20,5,4,13,144,147,295,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,165,174,335,27,21,48,3,8,9,203,213,408,109,88,192,2115,2199,4316
304021086,3975,4162,8137,163,210,376,25,25,51,11,13,20,348,372,726,3,6,11,7,9,12,5,3,10,3,3,7,3,0,4,0,0,0,409,427,838,57,55,117,4,8,15,635,704,1339,269,250,524,4877,5120,10003
304021087,2712,2862,5576,33,41,74,16,15,30,13,23,35,243,255,500,3,4,7,7,7,13,3,0,3,0,0,0,0,0,0,0,0,0,285,303,588,36,40,79,3,3,8,363,380,741,222,186,409,3299,3431,6725
304021088,4058,4250,8309,89,83,175,20,23,51,10,3,19,403,386,795,16,11,29,5,4,9,0,0,0,3,3,5,3,3,9,0,0,0,464,449,914,118,118,234,20,22,41,690,674,1358,282,257,546,5033,5184,10215
304021089,1614,1622,3241,21,44,63,14,14,32,14,15,30,184,165,353,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,222,203,425,31,32,56,8,4,14,283,281,566,110,92,204,2012,2001,4012
304021090,3336,3621,6953,83,83,173,32,25,59,16,15,29,445,431,870,5,6,8,20,11,29,3,3,6,0,0,4,3,3,8,0,0,0,516,496,1020,68,82,148,9,8,10,675,673,1348,180,193,376,4197,4480,8675
304021091,2237,2292,4523,23,32,63,25,35,63,3,5,12,196,197,387,3,0,4,5,3,10,0,0,0,0,3,4,3,0,3,0,0,0,234,239,475,23,24,45,0,0,0,289,300,582,134,123,259,2658,2712,5368
304031092,2880,2926,5802,88,87,176,29,26,53,15,21,41,317,364,677,0,0,0,9,8,21,3,7,9,3,0,5,3,3,6,0,0,0,374,432,807,49,53,105,6,0,3,510,581,1093,218,198,421,3614,3708,7323
304031093,1766,1842,3604,39,41,80,14,17,26,5,3,16,287,317,604,7,4,10,9,6,16,0,0,0,3,5,3,0,0,0,0,0,0,319,354,674,36,38,71,0,3,5,400,435,833,162,211,371,2332,2482,4814
304031094,3903,4008,7907,214,239,453,65,59,127,37,28,66,915,910,1826,11,11,17,18,8,22,0,0,0,0,3,3,0,3,6,0,0,0,1042,1028,2070,344,377,726,24,16,35,1623,1662,3281,429,421,849,5950,6087,12037
304031095,1948,2200,4150,63,70,131,17,13,29,7,10,19,361,376,741,4,3,11,0,3,4,0,0,0,0,5,5,0,0,3,0,0,0,390,417,802,43,56,96,3,3,4,495,536,1032,186,204,391,2627,2948,5574
304031096,3261,3555,6811,468,475,944,59,56,115,35,19,53,917,930,1850,12,8,18,21,9,30,0,3,6,4,12,18,4,4,15,0,0,0,1054,1047,2100,728,929,1657,11,19,35,2260,2465,4731,490,485,978,6009,6506,12518
304031097,2536,2770,5308,119,101,218,57,46,102,12,14,23,803,850,1649,15,12,24,12,11,16,3,0,6,0,0,4,5,9,19,0,0,0,903,946,1851,181,215,394,16,10,23,1220,1265,2479,302,297,599,4058,4326,8388
304041098,2793,2710,5500,83,58,142,106,60,166,76,40,123,586,569,1154,16,4,21,15,13,27,4,0,4,21,5,27,38,18,59,0,0,0,865,710,1580,67,62,130,9,11,24,1034,841,1872,318,339,657,4141,3888,8035
304041099,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,12,15,25
304041100,2628,3079,5704,55,49,101,14,18,32,7,12,17,312,347,654,0,0,0,3,3,7,0,0,3,0,0,3,0,0,3,0,0,0,343,382,724,22,13,36,7,13,24,428,459,884,186,204,394,3243,3739,6982
304041101,3096,3309,6407,48,71,120,37,49,81,22,24,40,446,479,923,6,3,13,14,19,30,0,0,3,3,4,10,11,11,13,0,0,0,530,584,1116,31,40,71,12,3,13,623,695,1318,243,263,510,3966,4272,8235
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,6530,6942,13477,246,251,493,42,38,75,31,15,50,472,492,962,0,0,3,14,11,29,3,0,7,3,3,8,19,19,34,0,0,0,589,578,1167,94,100,195,14,9,21,939,942,1883,469,492,960,7933,8379,16315
304041104,3893,3986,7878,85,80,164,54,62,113,30,20,51,445,464,907,5,15,18,10,6,9,4,0,3,12,6,15,7,6,21,0,0,0,562,588,1148,30,34,62,11,7,13,689,706,1388,232,268,496,4811,4961,9769
305011105,2595,2309,4906,205,213,416,75,66,146,41,48,86,868,804,1672,13,14,29,17,12,27,3,0,4,8,5,11,9,8,21,0,0,0,1042,957,2001,787,852,1646,13,15,31,2053,2041,4089,624,499,1125,5276,4853,10122
305011106,1893,1477,3368,155,151,309,37,38,74,35,17,56,727,703,1431,6,13,16,12,19,31,3,7,9,5,4,12,3,0,3,0,0,0,823,800,1627,284,316,600,17,11,25,1280,1280,2557,666,496,1163,3844,3255,7096
305011107,2038,1983,4025,70,73,137,18,24,42,15,17,24,522,491,1014,6,7,14,6,5,11,4,0,4,0,3,3,3,3,7,0,0,0,575,547,1128,144,157,299,15,12,31,807,793,1597,331,337,666,3173,3112,6285
305011108,2272,2266,4541,131,117,249,52,59,112,29,22,53,807,764,1572,5,9,14,19,16,31,3,5,9,4,3,8,5,5,11,0,0,0,931,879,1810,314,324,646,26,11,41,1399,1333,2741,459,414,878,4130,4020,8149
305011109,3679,3720,7401,250,273,523,64,74,142,42,47,86,887,871,1754,3,3,6,12,11,29,0,6,4,9,3,6,12,11,23,0,0,0,1028,1022,2049,201,231,437,24,26,52,1503,1553,3058,1086,1132,2219,6273,6404,12683
305011110,1825,1862,3684,133,140,272,52,48,100,22,8,33,728,699,1433,14,10,20,15,15,26,0,0,3,9,8,17,10,8,22,0,0,3,843,802,1650,347,402,750,12,20,35,1345,1355,2698,421,359,787,3589,3580,7172
305011111,1622,1265,2890,130,117,250,44,24,72,19,12,39,493,393,881,6,8,10,7,9,21,3,0,3,11,3,16,4,0,4,0,0,0,591,453,1042,510,556,1071,19,12,26,1256,1138,2396,464,293,759,3337,2696,6041
305011112,2772,2840,5618,210,191,402,53,62,116,29,30,61,773,781,1556,17,10,21,22,21,45,9,5,14,9,5,7,5,3,8,0,0,0,914,922,1834,245,252,498,26,17,37,1390,1383,2778,605,564,1167,4775,4790,9565
305021113,1478,1563,3038,32,31,59,17,16,31,10,16,31,265,298,559,0,0,0,5,9,16,4,3,5,0,0,4,0,0,0,0,0,0,307,339,642,35,36,68,4,0,3,370,405,774,179,180,367,2026,2155,4180
305021114,2161,2291,4455,101,107,215,61,61,119,27,25,48,444,430,869,8,9,15,9,9,19,0,0,3,3,6,12,3,7,8,0,0,0,552,548,1103,77,75,151,5,7,10,736,742,1474,354,338,689,3250,3373,6616
305021115,1916,1607,3520,81,76,149,48,32,74,8,16,28,541,525,1068,13,7,21,7,7,16,5,3,6,6,0,6,4,4,12,0,0,0,633,597,1229,130,117,241,6,8,14,840,795,1640,283,284,570,3036,2689,5732
305021116,1726,1834,3559,35,34,66,14,21,34,13,21,29,336,394,732,0,3,3,11,6,14,0,0,0,0,0,0,3,6,10,0,0,0,374,449,824,65,61,121,0,7,6,474,544,1024,157,150,314,2360,2532,4896
305021117,4094,4375,8474,160,164,323,64,68,136,26,30,57,973,1075,2044,11,5,16,17,12,31,0,6,4,4,7,8,6,8,10,0,0,0,1102,1206,2308,148,160,310,17,14,35,1420,1550,2970,494,492,987,6009,6424,12432
305021118,2261,2363,4632,38,40,76,24,29,51,15,13,26,402,427,830,5,0,5,5,4,8,0,5,6,0,4,4,0,0,0,0,0,0,449,476,924,36,56,96,7,5,20,530,589,1119,233,228,458,3028,3176,6201
305031119,807,906,1720,17,22,44,19,19,34,6,6,15,268,329,590,5,6,8,0,6,8,0,0,0,0,0,3,0,0,0,0,0,0,297,359,659,42,48,87,0,0,4,352,440,795,110,138,249,1274,1486,2761
305031120,2117,2210,4327,45,48,93,28,30,60,10,13,21,432,436,865,6,3,7,3,3,8,3,5,7,5,0,5,3,0,4,0,0,0,489,487,970,53,46,101,7,5,15,589,588,1171,200,209,405,2902,3009,5911
305031121,1808,1895,3703,52,61,110,24,27,52,4,14,25,303,341,644,4,3,4,7,6,14,0,0,0,3,3,6,0,0,4,0,0,0,348,395,740,44,57,102,4,8,11,446,516,960,229,199,425,2487,2608,5091
305031122,3449,3853,7299,117,119,237,49,52,96,26,22,45,729,771,1495,6,0,3,14,10,19,4,0,4,8,3,12,0,0,4,0,0,0,828,857,1688,108,138,253,16,15,33,1070,1130,2203,405,450,856,4926,5431,10364
305031123,1598,1702,3303,28,27,52,22,27,47,9,8,16,231,248,482,4,0,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,274,284,555,24,29,51,4,0,5,325,343,661,114,123,241,2030,2171,4206
305031124,1934,1938,3871,79,91,171,39,34,74,16,15,38,497,510,1005,3,5,10,13,6,20,3,4,9,3,4,5,5,8,12,0,0,0,580,586,1167,81,84,165,7,7,12,748,772,1517,395,443,833,3073,3151,6226
305031125,1649,1784,3428,42,55,98,15,20,30,5,8,11,277,259,537,3,4,7,8,3,8,0,0,0,4,0,5,0,4,4,0,0,0,314,288,599,24,18,37,15,12,25,390,371,762,213,198,409,2254,2353,4602
305031126,2722,2746,5469,268,271,537,46,59,108,20,25,43,806,863,1671,3,5,14,12,10,29,3,4,4,4,3,6,10,12,22,0,0,0,911,982,1896,479,525,1006,17,14,31,1671,1791,3467,546,494,1042,4943,5030,9980
305031127,1700,1715,3415,22,35,51,21,9,34,0,0,4,408,404,805,0,4,9,8,10,16,3,4,6,0,3,3,8,4,6,0,0,0,449,437,885,59,62,119,6,13,18,537,541,1077,201,224,432,2441,2482,4924
305031128,2631,2565,5192,258,249,508,93,79,172,42,51,92,1168,1154,2323,12,11,22,26,18,42,3,7,7,11,5,13,10,12,23,0,0,0,1360,1333,2693,199,221,418,13,19,36,1831,1820,3651,854,838,1688,5316,5224,10534
305031129,1498,1489,2986,25,30,55,16,14,33,12,9,18,235,250,481,0,0,3,3,8,11,0,0,0,0,0,0,3,4,5,0,0,0,267,285,558,19,27,50,3,0,3,315,342,661,143,113,262,1957,1951,3905
305031130,2403,2340,4740,47,65,111,32,33,64,25,28,56,655,685,1344,6,3,11,5,7,12,0,3,4,4,3,6,0,0,3,0,0,0,730,762,1495,104,96,199,16,12,31,906,938,1840,253,275,530,3560,3551,7110
305031131,3207,3193,6399,108,103,206,47,47,89,27,30,55,844,867,1709,6,6,7,13,10,25,0,3,4,3,8,6,6,13,17,0,0,0,945,982,1930,124,154,281,15,11,26,1187,1245,2435,427,368,791,4829,4806,9629
305041132,5039,5112,10151,158,159,314,36,35,71,29,29,63,708,692,1403,19,15,26,13,11,21,5,3,8,6,6,11,7,4,12,0,0,0,821,793,1612,103,107,208,10,17,21,1088,1069,2161,446,421,872,6576,6607,13186
305041133,1654,1716,3369,71,72,141,34,25,53,6,3,14,549,523,1068,4,3,7,5,9,16,4,0,9,0,0,4,0,3,3,0,0,0,604,565,1171,105,105,213,3,4,10,783,744,1524,287,253,543,2722,2718,5438
305041134,3540,3902,7446,87,102,189,44,47,85,14,25,40,460,540,1003,7,4,14,17,16,32,3,0,3,3,5,9,7,5,12,0,0,0,562,640,1206,63,89,155,10,10,22,723,843,1563,289,308,603,4553,5052,9606
305041135,3351,3439,6793,178,179,356,62,79,143,40,49,84,938,1027,1957,9,5,15,13,10,23,3,6,11,12,4,18,8,13,23,0,0,0,1084,1193,2274,164,173,335,19,18,32,1444,1561,2999,447,422,872,5243,5423,10667
305041136,1870,1840,3707,61,66,126,20,29,52,21,22,40,491,493,984,0,0,3,7,0,9,5,0,4,6,7,11,6,3,11,0,0,0,557,551,1113,83,78,165,11,6,16,710,704,1413,293,268,561,2870,2814,5683
305041137,3230,3280,6506,174,203,378,40,46,89,29,27,56,946,1033,1980,7,11,16,11,10,19,7,3,8,4,5,5,6,7,18,0,0,0,1049,1146,2196,242,341,575,23,8,30,1480,1699,3185,510,479,988,5224,5456,10683
306011138,2032,2124,4160,38,36,74,15,10,26,9,10,17,282,257,539,8,6,11,5,4,8,0,0,3,10,14,18,3,3,4,0,0,0,332,304,641,19,26,44,5,4,13,393,370,764,202,191,393,2626,2689,5317
306011139,3745,3801,7544,227,259,481,66,74,139,76,86,158,431,531,964,20,35,54,25,26,47,10,9,17,17,23,41,6,6,4,0,0,0,642,783,1429,70,87,155,21,9,31,960,1137,2094,547,540,1089,5252,5479,10728
306011140,1246,1326,2575,42,51,90,10,9,19,11,13,23,202,240,441,7,9,10,11,11,18,0,0,0,5,6,16,0,3,4,0,0,0,249,282,533,22,22,48,8,3,7,314,365,681,138,147,286,1705,1831,3534
306011141,4531,4779,9310,233,233,468,32,49,83,28,38,62,572,613,1188,13,23,39,51,45,96,0,6,7,29,26,59,3,3,9,0,0,0,732,807,1543,58,52,112,9,15,26,1040,1103,2145,607,584,1194,6178,6472,12652
306011142,4731,4631,9363,357,400,754,81,85,167,72,61,134,772,875,1643,14,17,38,28,28,57,6,4,15,22,22,41,5,4,6,0,0,0,998,1104,2099,117,137,252,29,30,57,1500,1665,3169,615,616,1231,6847,6912,13759
306011143,2033,2059,4092,83,95,169,21,26,47,20,17,37,282,340,625,7,10,24,10,5,14,3,6,4,10,9,24,4,3,6,0,0,0,353,430,779,30,29,66,11,7,20,480,561,1036,484,479,965,2997,3096,6092
306021144,2872,3010,5886,85,100,186,24,38,63,18,15,36,423,426,850,4,4,10,6,10,19,3,3,10,15,11,26,0,0,3,0,0,0,499,512,1009,16,25,41,12,12,26,618,649,1266,371,372,743,3861,4032,7893
306021145,3107,2795,5899,281,306,591,88,66,159,62,52,110,742,672,1408,25,21,47,25,17,46,11,7,19,38,32,68,11,13,20,0,0,0,1002,878,1879,310,370,683,23,18,45,1619,1583,3200,1199,1051,2250,5918,5421,11342
306021146,3010,3210,6224,87,81,162,15,15,34,12,19,30,361,433,788,0,5,8,5,14,21,3,3,4,7,9,17,0,0,0,0,0,0,408,498,905,28,30,60,18,18,34,534,621,1162,399,401,799,3943,4235,8178
306021147,3933,4034,7961,170,183,351,13,17,29,13,11,25,562,602,1165,8,6,15,7,13,24,4,4,8,20,8,30,0,0,0,0,0,0,623,668,1289,25,32,63,23,22,44,848,905,1747,436,460,897,5212,5393,10611
306021148,3406,3260,6672,169,173,343,9,14,28,15,6,14,320,346,669,3,3,9,4,7,11,0,0,3,9,5,14,0,0,4,0,0,0,360,385,742,16,27,42,3,14,17,542,601,1142,370,370,740,4326,4230,8550
306021149,3432,3739,7175,113,140,250,8,14,28,11,17,26,527,590,1111,6,9,9,15,10,21,3,5,10,12,8,19,0,0,0,0,0,0,576,643,1220,49,50,99,9,8,21,751,846,1590,482,522,1006,4666,5103,9773
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,1829,1936,3762,77,75,149,10,7,17,15,18,30,365,423,793,0,4,5,8,9,17,0,0,0,4,9,16,0,0,0,0,0,0,407,477,878,50,42,89,19,20,35,547,607,1152,474,538,1013,2849,3082,5929
306021152,1700,1745,3449,53,58,113,19,15,35,9,10,17,335,332,670,5,5,11,10,8,19,3,4,9,4,7,14,0,0,0,0,0,0,391,383,773,39,53,93,10,12,20,490,506,998,430,436,871,2626,2688,5316
306021153,3007,3264,6269,87,90,179,13,23,31,7,8,15,427,482,910,4,7,9,9,13,26,0,7,7,7,4,7,3,5,8,0,0,0,481,540,1022,41,48,86,15,5,18,618,686,1307,281,296,574,3913,4243,8149
306021154,2022,1912,3929,70,92,164,24,32,57,22,22,40,393,383,775,6,6,16,11,18,31,4,5,7,3,3,8,0,0,3,0,0,0,466,484,948,72,84,150,9,10,20,616,669,1287,555,493,1051,3191,3068,6263
306021155,1592,1721,3311,33,38,70,8,11,21,4,11,18,267,306,573,0,0,0,3,3,9,0,0,3,3,3,13,0,0,0,0,0,0,292,334,630,22,18,35,6,4,17,354,396,746,277,322,602,2222,2440,4666
306021156,2938,3165,6108,91,86,176,20,25,50,25,15,40,391,451,849,6,4,14,9,10,17,4,5,8,15,15,32,3,0,7,0,0,0,478,537,1012,46,45,93,14,14,28,625,687,1308,373,336,701,3937,4188,8117
306021157,1639,1631,3271,49,55,97,16,7,22,15,15,31,309,331,639,0,3,7,3,3,3,0,0,0,9,17,24,0,0,0,0,0,0,362,373,731,18,17,42,6,3,12,434,444,879,301,315,614,2375,2393,4765
306031158,1721,1566,3284,63,69,135,8,10,12,4,5,10,139,135,274,0,5,4,6,7,13,0,0,0,7,3,10,0,0,0,0,0,0,162,169,328,3,9,7,3,0,4,232,242,479,240,200,436,2194,2008,4202
306031159,3298,3388,6691,311,314,623,8,14,28,12,19,35,319,290,602,4,5,10,8,13,18,8,7,10,7,8,16,0,0,0,0,0,0,364,353,722,45,63,105,16,8,21,736,738,1477,577,524,1105,4617,4651,9272
306031160,3247,3017,6260,110,152,262,10,9,18,4,8,19,220,237,453,6,3,8,3,4,13,3,3,4,8,7,13,0,3,3,0,0,0,254,270,524,16,18,38,12,13,26,392,458,854,373,327,702,4009,3801,7813
306031161,4108,3672,7780,384,338,722,56,37,92,20,23,38,265,262,531,10,5,18,18,17,35,3,0,3,13,12,27,0,0,0,0,0,0,378,361,743,78,81,156,19,13,38,862,796,1661,598,516,1107,5567,4982,10554
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,1169,1170,2342,3,5,11,0,0,0,0,0,0,39,37,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,74,0,0,4,8,13,27,55,61,113,28,32,60,1260,1264,2521
306041164,2370,2231,4602,169,176,340,10,16,27,6,21,30,176,166,343,14,10,22,17,20,32,0,0,0,10,10,23,3,0,5,0,0,0,236,239,476,25,26,50,10,14,19,439,448,884,390,393,786,3203,3070,6271
306041165,1634,1534,3168,226,216,444,41,48,84,50,53,106,118,148,262,21,24,40,15,22,42,7,12,13,5,9,13,0,3,4,0,0,0,257,307,564,73,86,156,14,3,11,564,614,1183,423,445,864,2623,2592,5213
306051166,3860,4143,7996,314,377,693,16,17,36,11,7,21,374,405,778,5,4,8,17,10,25,7,5,12,16,8,20,4,0,4,0,0,0,442,458,902,53,44,94,14,21,36,831,897,1721,434,458,889,5119,5490,10613
306051167,2047,2008,4057,107,109,208,4,8,8,0,0,0,185,194,386,3,0,3,11,3,16,0,0,3,6,8,16,0,0,0,0,0,0,216,226,442,8,16,24,15,13,30,339,356,703,451,379,834,2835,2748,5588
306051168,1729,1722,3448,79,72,155,9,14,26,3,8,10,113,134,250,0,3,5,5,5,14,0,0,0,10,10,21,0,0,0,0,0,0,139,179,315,16,11,31,9,10,16,241,271,514,243,246,486,2217,2234,4447
306051169,3389,3385,6777,104,146,249,9,15,26,7,7,15,285,315,602,3,3,5,4,12,11,0,0,0,11,17,24,0,0,3,0,0,0,327,364,690,17,18,36,12,25,39,465,549,1016,299,327,622,4149,4259,8409
306051170,4030,4131,8154,315,378,695,13,9,24,4,8,12,329,331,661,6,0,7,10,8,21,3,0,4,9,9,15,0,3,7,0,0,0,381,369,748,75,67,142,18,16,33,783,835,1615,609,581,1191,5421,5542,10964
307011171,1744,1635,3378,105,131,237,22,11,37,4,7,13,106,101,206,3,4,3,3,7,11,0,0,0,3,0,3,0,0,0,0,0,0,148,128,276,14,6,24,8,0,4,269,273,537,203,194,393,2220,2098,4314
307011172,2783,2640,5420,348,359,702,26,35,62,5,4,12,339,342,686,5,3,9,12,11,21,3,5,6,7,9,9,0,0,0,0,0,0,401,410,809,13,16,28,8,7,17,764,793,1561,534,497,1025,4080,3927,8009
307011173,2274,2341,4612,198,211,412,74,72,144,11,12,21,145,153,297,6,8,12,0,3,8,0,0,0,3,0,3,0,0,0,0,0,0,231,244,473,5,12,22,8,14,22,448,481,934,364,362,728,3092,3188,6277
307011174,1664,1559,3229,91,84,172,23,20,43,0,4,4,140,138,284,0,0,0,3,0,3,0,0,0,4,3,5,0,0,0,0,0,0,171,171,337,6,14,20,0,0,3,274,270,535,227,200,428,2161,2027,4196
307011175,1425,1278,2701,142,157,297,13,9,19,4,3,6,205,164,370,0,0,3,4,7,7,0,0,0,3,4,8,0,0,0,0,0,0,225,184,410,4,16,19,5,0,7,382,359,739,333,232,571,2136,1866,4002
307011176,2297,2283,4582,330,356,685,13,15,26,3,3,10,255,304,560,3,0,3,5,5,9,0,0,0,0,0,3,0,0,0,0,0,0,285,327,616,11,14,26,7,3,11,628,701,1333,435,410,844,3362,3391,6757
307011177,2433,2157,4595,102,85,193,25,16,41,3,4,4,178,187,366,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,207,206,416,8,5,11,5,3,11,318,308,623,311,213,527,3070,2676,5746
307011178,1504,1316,2818,81,99,178,16,19,30,4,7,13,109,97,209,0,0,0,0,0,0,0,0,0,0,3,4,3,3,11,0,0,0,137,129,264,9,10,15,11,16,25,230,254,485,481,413,891,2214,1981,4191
307021179,3335,3361,6689,150,176,324,15,18,37,0,3,7,354,339,692,0,0,0,0,0,0,0,0,0,6,8,14,0,0,0,0,0,0,378,367,748,7,6,17,13,10,17,549,559,1111,360,303,666,4239,4222,8464
