SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC22714,0,0,0,0,0,0,0,0,0,32,19,3,52,0,0,5,54,8,0,64
SSC22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22716,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,11,3,0,10
SSC22717,0,0,0,0,0,0,0,0,4,42,18,0,61,5,3,3,67,26,0,91
SSC22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22720,0,0,0,0,0,0,0,0,0,3,4,0,13,3,0,3,15,33,0,43
SSC22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22725,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22727,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,3,0,9
SSC22728,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4
SSC22729,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,8,0,0,8
SSC22730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22731,0,3,0,0,0,0,13,8,28,98,129,13,244,25,32,58,296,352,15,660
SSC22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22736,0,13,0,0,3,12,26,14,51,584,389,49,1023,72,63,131,1156,922,35,2113
SSC22737,0,0,0,0,0,0,0,0,0,12,15,3,30,3,0,3,28,29,0,61
SSC22738,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22739,0,0,0,0,0,0,0,0,3,15,13,5,33,3,0,3,33,8,6,43
SSC22740,0,0,0,0,0,0,0,0,0,6,5,3,15,0,0,0,15,11,0,27
SSC22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22742,0,3,0,0,0,3,10,0,8,123,93,15,227,18,10,20,250,184,0,434
SSC22743,0,3,0,0,0,4,0,0,4,36,15,0,48,0,0,6,51,29,0,76
SSC22744,0,6,0,0,0,6,3,3,11,217,200,22,438,21,23,42,479,262,4,748
SSC22745,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22747,0,3,0,0,0,4,0,0,4,117,81,14,214,10,10,16,232,147,0,376
SSC22748,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22751,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,4,0,10
SSC22752,3,3,0,0,0,3,0,0,3,218,159,21,405,8,10,19,425,261,4,690
SSC22753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22755,0,0,0,0,0,0,0,0,0,42,59,12,107,7,7,16,118,76,0,197
SSC22756,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,3,0,8
SSC22757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22758,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22760,0,3,0,0,0,3,9,3,11,50,74,13,136,13,7,14,152,157,8,314
SSC22761,0,7,0,0,0,7,3,0,14,78,44,3,132,7,7,11,146,111,5,254
SSC22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22763,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5,7,0,12
SSC22764,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3
SSC22765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22767,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
SSC22768,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,6
SSC22769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22770,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SSC22771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22774,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,11,0,13
SSC22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22777,0,0,0,0,0,0,0,0,3,74,29,5,104,6,8,16,123,63,0,188
SSC22778,3,4,0,0,0,4,10,4,10,188,95,11,291,3,10,14,304,162,4,472
SSC22779,0,0,0,0,0,0,0,0,0,28,9,0,39,3,3,6,44,15,0,63
SSC22780,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,3,0,11
SSC22781,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,4,0,7
SSC22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22785,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC22786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22787,0,0,0,0,0,0,0,0,0,7,9,0,16,0,0,3,16,3,0,22
SSC22788,0,0,0,0,0,0,0,0,4,19,20,3,43,0,3,5,45,51,0,98
SSC22789,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC22790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22791,0,0,0,0,0,0,3,0,3,34,24,0,65,0,0,0,67,64,3,131
SSC22792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22793,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC22794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22799,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,3,0,16
SSC22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22803,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,5
SSC22804,6,15,0,0,3,15,11,0,26,280,256,23,559,45,27,71,625,400,9,1034
SSC22805,0,0,0,0,0,0,0,0,6,88,52,6,147,5,8,15,161,114,0,273
SSC22806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22808,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC22810,0,0,0,0,0,0,0,0,0,39,31,0,71,0,0,3,70,16,0,86
SSC22811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22814,0,0,0,0,0,4,7,0,5,40,40,9,91,7,9,20,107,128,6,242
SSC22815,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
SSC22816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22818,0,0,0,0,0,0,0,0,4,76,62,6,142,6,3,10,149,64,0,218
SSC22819,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,8
SSC22820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22821,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,7
SSC22822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC22825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC22826,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,0,0,12
SSC22827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22831,0,0,0,0,0,0,0,0,0,9,5,0,14,0,0,0,14,3,0,19
SSC22832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22833,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,6,0,0,3
SSC22834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22836,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,10,8,0,13
SSC22837,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3
SSC22838,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC22839,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22842,0,0,0,0,0,0,3,0,7,39,58,3,104,0,9,9,114,51,3,165
SSC22843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC22844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22845,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,9,6,0,13
SSC22846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC22847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22854,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,6
SSC22855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22858,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,3,12,8,0,19
SSC22859,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22860,0,0,0,0,0,0,0,4,4,11,9,0,22,0,4,4,26,20,4,48
SSC22861,0,0,0,0,0,0,0,0,0,20,14,0,28,3,6,7,32,19,0,48
SSC22862,0,0,0,0,0,0,0,0,3,3,7,0,12,0,0,0,12,13,0,26
SSC22863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22868,4,11,0,0,0,11,15,12,38,341,276,29,650,39,51,84,734,452,23,1208
SSC22869,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,0,0,4
SSC22870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC22871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22872,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
SSC22873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22874,0,0,0,0,0,0,0,0,0,15,15,0,24,0,0,0,24,13,0,37
SSC22875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC22876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22877,0,3,0,0,0,3,0,0,4,56,44,3,103,0,12,11,113,39,0,147
SSC22878,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,8,0,0,3
SSC22879,0,0,0,0,0,0,0,0,0,13,14,7,37,0,0,0,37,40,0,78
SSC22880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22881,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22883,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,6,0,11
SSC22884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22885,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4
SSC22886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22887,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,4,0,9
SSC22888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22891,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,3,0,10
SSC22892,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,11
SSC22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC22894,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22895,0,0,0,0,0,3,4,0,3,38,29,0,71,3,0,3,69,23,0,98
SSC22896,0,0,0,0,0,0,0,0,0,21,36,0,61,0,3,3,61,49,0,114
SSC22897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22898,0,0,0,0,0,0,0,0,0,21,12,0,36,0,0,0,31,24,0,60
SSC22899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22900,0,0,0,0,0,0,3,0,7,13,28,0,43,3,7,5,53,47,0,98
SSC22901,0,0,0,0,0,0,0,0,0,13,4,0,18,0,0,0,20,10,0,26
SSC22902,0,3,0,0,0,3,3,0,8,147,103,4,261,6,12,24,277,207,3,490
SSC22903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC22904,0,0,0,0,0,0,3,3,10,59,95,3,156,21,5,19,175,128,3,308
SSC22905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22906,0,0,0,0,0,0,0,0,0,3,11,3,11,3,0,3,12,7,0,23
SSC22907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22909,0,0,0,0,0,0,0,0,0,13,18,0,37,7,4,9,48,18,0,65
SSC22910,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,4,0,15
SSC22911,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,11
SSC22912,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,3,7,0,0,14
SSC22913,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22919,0,0,0,0,0,0,0,0,0,9,10,3,22,0,0,0,28,18,0,44
SSC22920,0,0,0,0,0,0,0,0,0,3,7,0,15,0,0,0,11,13,0,24
SSC22921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC22927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22928,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC29494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30004,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6
SSC30005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30007,0,0,0,0,0,3,4,7,14,116,72,16,201,17,30,47,252,259,5,520
SSC30008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC30009,0,0,0,0,0,0,0,0,0,12,7,0,18,0,0,0,23,13,0,32
SSC30010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30011,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,3,0,8
SSC30012,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,4,0,15
SSC30013,0,0,0,0,0,0,0,0,0,10,5,0,17,0,0,0,13,0,0,21
SSC30014,0,0,0,0,0,0,0,0,0,9,20,3,37,3,7,6,43,23,7,65
SSC30015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30016,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,7,0,0,11
SSC30017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC30018,0,0,0,0,0,0,4,0,5,77,60,5,143,9,11,17,159,112,0,275
SSC30019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC30020,3,3,0,0,0,3,3,0,9,236,133,16,386,8,10,17,401,133,7,541
SSC30021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30022,0,0,0,0,0,0,0,0,0,9,4,0,12,0,0,0,12,4,0,20
SSC30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30024,0,0,0,0,0,0,0,0,0,35,6,0,43,0,0,0,43,9,0,53
SSC30025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30026,0,0,0,0,0,0,0,0,0,79,42,6,122,0,6,8,129,58,0,188
SSC30027,0,0,0,0,0,0,0,0,3,5,3,3,15,3,0,3,21,18,0,35
SSC30028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30029,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC30030,0,0,0,0,0,0,0,0,3,45,48,0,90,5,3,6,100,39,0,142
SSC30031,3,7,0,3,4,10,3,0,13,289,207,16,513,15,16,30,542,296,4,844
SSC30032,0,0,0,0,0,0,9,0,7,147,81,17,243,17,5,23,268,125,0,393
SSC30033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC30034,0,0,0,0,0,0,0,0,0,15,14,5,29,3,0,4,39,15,0,47
SSC30035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC30036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30037,0,0,0,0,0,0,0,3,6,39,32,5,76,9,6,15,89,77,3,172
SSC30038,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,4
SSC30039,0,0,0,0,0,0,0,0,0,8,3,0,5,0,3,3,12,7,0,16
SSC30040,0,0,0,0,0,0,0,0,0,3,13,0,16,0,0,0,19,14,0,34
SSC30041,0,0,0,0,0,0,0,0,0,9,10,0,18,0,0,0,20,22,0,47
SSC30042,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,3,0,15
SSC30043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30044,0,0,0,0,0,0,0,0,0,9,6,0,12,3,0,3,21,7,0,25
SSC30045,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
SSC30046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30047,0,0,0,0,0,0,0,0,0,15,8,3,22,0,0,3,23,18,0,40
SSC30048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC30049,0,0,0,0,0,0,3,0,3,7,8,0,15,3,0,3,18,15,0,33
SSC30050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8
SSC30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30056,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,11
SSC30057,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,8,0,10
SSC30058,0,0,0,0,0,0,6,0,7,148,98,12,257,34,26,58,313,141,4,465
SSC30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC30061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30062,0,0,0,0,0,0,0,0,0,127,66,5,201,6,6,11,216,71,0,280
SSC30063,0,4,0,0,0,3,0,3,9,126,69,10,199,8,7,16,220,136,3,359
SSC30064,0,0,0,0,0,0,0,0,0,20,11,0,30,4,0,4,32,8,0,40
SSC30065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC30067,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,13,15,0,27
SSC30068,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,12
SSC30069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30070,0,0,0,0,0,0,0,0,0,8,8,0,12,0,0,0,12,17,0,24
SSC30071,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,3,12,3,0,14
SSC30072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30073,0,3,0,0,0,3,0,0,6,131,68,3,204,6,10,15,221,84,0,302
SSC30074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30075,0,0,0,0,0,0,0,0,0,5,3,0,6,3,0,3,8,8,0,13
SSC30076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30077,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,8
SSC30078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30080,0,0,0,0,0,0,0,0,0,15,3,0,18,3,0,3,22,12,0,30
